name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
La flaca,Jarabe De Palo,1,fuera,,"Por un beso de la Flaca daría lo que fuera | Por un beso de ella, aunque sólo uno fuera | Por un beso de la Flaca daría lo que fuera | Por un beso de ella, aunque sólo uno fuera | Aunque sólo uno fuera | Por un beso de la Flaca yo daría lo que fuera | Por un beso de ella, aunque sólo uno fuera | Por un beso de la Flaca yo daría lo que fuera | Por un beso de ella, aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera | Aunque sólo uno fuera",1MrZ8hGkUWMmT816wPaMgE
Besame Mucho,Cesária Evora,2,"fuera, lejos",cerca,Como si fuera esta noche | Como si fuera esta noche | Como si fuera esta noche | Como si fuera esta noche | Ya estaré muy lejos | Muy lejos de ti | Ya estaré muy lejos | Muy lejos de ti,1fcgM5wcrTpuHSFRQ0CDOT
Esta Cobardía,Chiquetete,1,lejos,,"Tan lejos, tan lejos en la inmensidad | Tan lejos, tan lejos en la inmensidad | Tan lejos, tan lejos en la inmensidad | Tan lejos, tan lejos en la inmensidad",7xT0YNKaOkvntYehrbRWen
Sarandonga,Lolita,1,alto,frente,Sarandonga en lo alto del puerto | Sarandonga en lo alto del puerto | Sarandonga en lo alto del puerto | Sarandonga alla en lo alto del puerto | Sarandonga en lo alto del puerto | Sarandonga en lo alto del puerto | Sarandonga en lo alto del puerto | Sarandonga en lo alto del puerto | Sarandonga en lo alto del puerto | Sarandonga en lo alto del puerto,2zNDRGoRkNEkMhO5fcGTMv
Un Beso Y Una Flor,Nino Bravo,1,lejos,atrás,"Dejaré mis campos y me iré, lejos de aquí | Y con tus recuerdos partiré, lejos de aquí | Donde el cielo se une con el mar, lejos de aquí | Lograré encontrar otra ilusión, lejos de aqui",5IU4JO2cpa0wPK8oQWFfCr
Vete,Los Amaya,1,lejos,,"Vete, vete lejos de aquí | Vete, vete lejos de aquí | Vete, vete lejos de aquí | Vete, vete lejos de aquí | Vete, vete lejos de aquí | Vete, vete lejos de aquí | Vete, vete lejos de aquí | Vete, vete lejos de aquí | Vete, vete lejos de aquí | Vete, vete lejos de aquí",0i1GezGryGjdsyPovCkctk
Yo no te pido la luna,Sergio Dalma,1,dentro,,Por dentro que eres tú... | Quiero ser esa locura que vibra muy dentro de ti..no..no..no... | Quiero ser esa locura que vibra muy dentro de ti..no..no..no... | Quiero ser esa locura que vibra muy dentro de ti..na..na..na...,1hI1st8dvPmr1S55XDkavG
Con Calma,Daddy Yankee,1,atrás,,"Échale, échale, échale pa’ atrás | Échale, échale, pa' alante y pa' atrás (Eh, ey-ey-ey) | Échale, échale, échale pa' atrás | Échale, échale, pa' alante y pa' atrás (Ey, eh, ey)",5w9c2J52mkdntKOmRLeM2m
Buena Suerte,VADHIR,1,cerca,,Cuando estás cerca me das buena suerte | Cuando estás cerca me das buena suerte | Cuando estás cerca me das buena suerte | Cuando estás cerca me das buena suerte | Cuando estás cerca me das buena suerte | Cuando estás cerca me das buena suerte | Cuando estás cerca me das buena suerte,45lw7issmJHMkPrrm2voTA
PUNTO G,Quevedo,1,abajo,,"Hasta abajo, bebé, hasta abajo | Hasta abajo, bebé, hasta abajo",4WiQA1AGWHFvaxBU6bHghs
