name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Venezia,Hombres G,1,jersey,,Quiero comprarme un jersey a rayas | Quiero comprarme un jersey a rayas | Quiero comprarme un jersey a rayas | Quiero comprarme un jersey a rayas | Quiero comprarme un jersey a rayas | Quiero comprarme un jersey a rayas,1wncA7mz0ntqvZ8UzFokGk
Soy Gitano  Tangos,Camaron De La Isla,1,camisa,,"A partirme la camisa | A partirme la camisa, que ellos tiñieron | A partirme la camisa | A partirme la camisa | A partirme la camisa | A partirme la camisa",7AdFxpPaZckmsSrQSjnmDq
Taki Taki with Selena Gomez Ozuna  Cardi B,DJ Snake,1,traje,,El booty sobresale de tu traje | El booty sobresale de tu traje | El booty sobresale de mi traje | No traje pantisito pa' que el nene no trabaje,4w8niZpiMy6qz1mntFA5uM
MEDICINA,Kapo,1,reloj,,"Que te vayas, no mires el reloj | Que te vaya', no mires el reloj | Que te vayas, no mires el reloj | Que te vayas, no mires el reloj",5ZSBwAAb2H1VH92EPRqpnx
