name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Lollipop,Darell,1,novio,,"Pa' tu novio una pistola quе hace plop-plop-plop-plop | Y a tu novio una pistola que hace plop-plop-plop-plop (It's The Real Rondon, ra-ta-ta-ta) | Pa' tu novio una pistola que hace plop-plop-plop-plop | Y a tu novio una pistola que hace plop-plop-plop-plop (It's The Real Rondon, ra-ta-ta-ta)",3cDyocF0Ibdfs1SFQk5cLZ
Lamine,Morad,1,papá,mamá,"Mamá es de África, papá es de África | Y mamá es de África, papá es de África | Mamá es de África, papá es de África | Mamá es de África, papá es de África",0kHyQJgRXOfB5EhBFTSpRJ
Whine Up,Nicky Jam,1,bebé,"amiga, marido","Pa' que lo baile', bebé-é, pa' que lo mueva', bebé | Pa' que lo baile', bebé-é, pa' que lo mueva', bebé | Pa' que lo baile', bebé-é, pa' que lo mueva', bebé | Pa' que lo baile', bebé-é, pa' que lo mueva', bebé | Pa' que lo baile', bebé-é, pa' que lo mueva', bebé | Pa' que lo baile', bebé-é, pa' que lo mueva', bebé",2pWOMNQJW3g2zmGjP0Vkb0
OA,Anuel AA,1,bebé,hombre,"To' lo que vale la pena no e' fácil, bebé (No e' fácil, bebé), uah | Real hasta la muerte, ¿oíste, bebé? (Real hasta la muerte, baby) | Los intocable', ¿oíste, bebé? (Real hasta la muerte, baby) | Hear This Music, ¿oíste, bebé?",6gMj2DzKR2PjrrbNSwcGFR
Curiosa la cara de tu padre,Melendi,1,hija,"padre, papá, tío","Mira tu hija no le falta de nada | Fije hasta el punto que quiero yo a tu hija | Mira tu hija no le falta de nada | Fije hasta el punto que quiero yo a su hija | Mira tu hija no le falta de nada | Fije hasta el punto que quiero yo a tu hija | Y aquí le dejo a su hija, y se te he visto no me asuegro",6YLer7R2Aa8zJOnpL6kPQ8
Tanto la Queria,Andy  Lucas,1,reina,,Ella es la reina | Ella es la reina | Ella es la reina (Solo por ella) | Ella es la reina | Reina de mi reina,2VSGzQqy9nqJefcYGJNWst
Héroes del Sábado,La Maravillosa Orquesta del Alcohol,1,niño,padre,"El niño crecerá, y entenderá lo que su padre ignora | El niño crecerá y entenderá lo que su padre ignora | El niño crecerá y entenderá | El niño crecerá, y entenderá lo que su padre ignora",5Wcz0MyZQa7tgPu62WMqzl
La tortura de Lyss,Melendi,1,padre,,"La tortura de Lyss era su padre (Ah-ah-ah) | Más que padre, una cruz | La tortura de Lyss era su padre (Ah-ah-ah) | Más que padre, una cruz",4GzVzlMkT3hnORiXvN81kt
Pop,La Oreja de Van Gogh,1,reina,,Eres la reina del pop | Eres la reina del pop | Eres la reina del pop | Eres la reina del pop,4FXSEdmbbeGmPIQltH27C8
No es lo mismo,Alejandro Sanz,1,madre,niña,"Léeme los labios, a mi me vale madre | Léeme los labios, a mi me vale madre | Léeme los labios, a mi me vale madre | Léeme los labios, a mi me vale madre",46jk84phtAjBnxFHZEy84d
Son de Amores,Andy  Lucas,1,niño,"amiga, niña, enemigo",Comentan que tu niño a ti te ha dejado | Y piensa que algún día un niño te dará | Y piensa que algún día un niño te dará | Y piensa que algún día un niño te dará | Y piensa que algún día un niño te dará,7BCer0V0I1CZDI6S6kYD44
Dos Hombres Y Un Destino,Bustamante,1,mujer,"amigo, amiga, niña",Por el amor de esa mujer | Por el amor de esa mujer | Cuando está conmigo la hago mujer | Por el amor de esa mujer | Por el amor de esa mujer,0PXR9yKbLubvf622wUEAE5
Agua,Jarabe De Palo,1,amiga,,¿Cómo quieres ser mi amiga? | ¿Cómo quieres ser mi amiga? | ¿Cómo vas a ser mi amiga? | ¿Cómo quieres ser mi amiga?,5omgFpiMt1CGHjQGfkwzvz
Mi Verdad feat Shakira,Maná,1,bebé,,Mi bebé que me salta a los brazos de prisa | Mi bebé que me calma el alma con risas | Mi bebé que me salta a los brazos de prisa | Mi bebé que me calma el alma con risas,3YmA3gZqlXl0MkwhkVKxRy
Marta tiene un marcapasos,Hombres G,1,padre,,Es idéntico a su padre | Es idéntico a su padre | Es idéntico a su padre | Es idéntico a su padre,12bFEh5jNHYzOSqMehtDEq
Me Colé en una Fiesta,Mecano,1,niña,,Mucha niña mona pero ninguna sola | Mucha niña mona pero ninguna sola | Mucha niña mona pero ninguna sola | Mucha niña mona pero ninguna sola | Mucha niña mona pero ninguna sola | Mucha niña mona pero ninguna sola | Mucha niña mona pero ninguna sola,7zteNrLJJwjGa8e2IodVOp
Entre Poetas y Presos,La Raíz,1,mujer,,"Gloria a tí, a tí, mujer de preso | Gloria a tí, a tí, mujer de preso | Gloria a tí, a tí, mujer de preso | Gloria a tí, a tí, mujer de preso",7LQLbChhh7aURz53yOTLAr
Tiroteo  Remix,Marc Seguí,1,niño,niña,"Me sentí como un niño sin luz, con miedo | Y ahora quiero que vuelvas como un niño los finde' | Y ahora quiero que vuelvas como un niño los findes | Contigo como un niño en Toys ""R"" Us | Y ahora quiero que vuelvas como un niño los findes (Los findes)",4OwhwvKESFtuu06dTgct7i
