name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Step Up,Darin,1,rock,,"Let's rock it (Rock it), rock it (Rock it) | Let's rock it (Rock it), rock it (Rock it)",5BeBfnubllFy69omQHNavT
Sommar Och Sol,Markoolio,1,kjol,,"Vi har kort, tajt kjol | Vi har kort, tajt kjol | Vi har kort tajt kjol | Vi har kort tajt kjol | Vi har kort tajt kjol",0gDuGPOhdmbNQZ0OCeBFzQ
Oh Mama,Lili  Susie,1,ring,,"If he wants my love, will he ring my bell? | If he wants my love, will he ring my bell? | I've got things to tell if you ring my bell | If he wants my love, will he ring my bell? | If he wants my love, will he ring my bell? | I've got things to tell if you ring my bell | If he wants my love, will he ring my bell? | If he wants my love, will he ring my bell? | (If he wants my love, will he ring my bell?) | (If he wants my love, will he ring my bell?) Ring my bell | If he wants my love, will he ring my bell? | If he wants my love, will he ring my bell? | Ring my bell, ring my bell, ring my bell (Hey, hey, hey, hey, hey, hey) | If he wants my love, will he ring my bell? (Ring my bell) | If he wants my love, will he ring my bell? (Ring my bell)",3cyRYEWw13jCQMerECnIHy
Misstag,Miss Li,1,skor,,Du vaknar i en säng med både skor och kläder | För jag har gått i dina slitna skor | För jag har gått i dina slitna skor | För jag har gått i dina slitna skor (Slitna skor),1E8vzxJWTniTxyeTXzBoRx
Berget,Dina Ögon,1,skor,,Du har blodiga skor | Du har blodiga skor | Du har blodiga skor | Du har blodiga skor,7gdRvpMZATkoCadNtNDZyH
Fin i bikini,Dr Kärlek,1,baddräkt,,"Snygg i baddräkt, fin i bikini | Snygg i baddräkt, fin i bikini | Snygg i baddräkt, fin i bikini | Snygg i baddräkt, fin i bikini | Snygg i baddräkt, fin i bikini",10tZablwJjnyBV8SO8lJxF
