name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Husvagn,Galenskaparna  After Shave,1,fem,,Fem minuter Falsterbo och fem minuter Koster | Fem minuter Flen och Hjo och fem minuter Kloster | Fem minuter Örebro och fem minuter fjäll | Fem minuter Stockholm stad och fem minuter skärgård | Fem minuter sol och bad och fem minuter herrgård,7rbwpXPzDkbzxFb9PQY8XN
Vingar,Mikael Rickfors,1,tusen,,Och när jag har flugit tusen mil | Ska jag flyga tusen till | Och när jag har flugit tusen mil | Så ska jag flyga tusen till,3ng7C6llxYZDBefPfbaDUt
Tillfälligheter  Hungry Hearts  Mashup,Nause,1,tre,,Klockan är tre så bara säg vad du heter | Klockan är tre så bara säg vad du heter | Klockan är tre så bara säg vad du heter | Klockan är tre så bara säg vad du heter | Klockan är tre så bara säg vad du heter,2BCskl15k3IkQmj2YTYk2b
Jeg vil ha Parlamentet,Fjellrev,1,tre,,"Jeg trenger tre gram når jeg er ute | Jeg vil ha tre gram når jеg er ute | Jeg trenger tre gram når jeg er ute | Oppi veska mi, har jeg tre bags | Jeg vil ha tre gram når jeg er ute | Jeg trenger tre gram når jeg er ute | Jeg trenger tre gram når jeg er ute | Jeg vil ha tre gram når jeg er ute | Jeg trenger tre gram når jeg er ute | Jeg trenger tre gram når jeg er ute",64wEOlCnjWxwRevRrXl3ot
Det får världen aldrig veta,Molly Sandén,1,två,,För det fina vi två var (Fina vi två var) | Det fina vi två var | Det fina vi två var,5gvf3tnmRlEacNJ5XmaKJV
Bara Bada Bastu,KAJ,1,hundra,fyra,"Bastubröder e je vi som glöder, hundra grader, nåjaa | Bastubröder e je vi som glöder, hundra grader, nå jaa | Bastubröder e je vi som glöder, hundra grader, nåjaa | Bastubröder e je vi som glöder, hundra grader, nåjaa",2gThkoApt6B7ajBWZRLAVv
Istället,Reyn,1,två,tio,"Jag har bokat rum för två här i natt (Yeah-yeah-yeah) | Jag har bokat rum för två här i natt (Yeah-yeah-yeah) | Läser av ditt hela kroppsspråk, kan bli mycket farligt om vi kombinerar oss två, mm | Jag har bokat rum för två här i natt (Yeah-yeah-yeah)",6owXSHo7XvqG97VZ6A22B3
När jag ser dig,Hov1,1,två,,Men alltid vetat vår stad är för liten för oss båda två men | Som att vi två aldrig hänt | Men alltid vetat vår stad är för liten för oss båda två men | Vår stad är för liten för oss båda två men,5WBaMuA6gMy90SZXyS4Yz0
FCK MINA OPPS,25,1,två,,"Riskera två år om de söker i min bralla | Riskera två år om de söker i min bralla (Boom, pow) | Riskera två år om de söker i min bralla | Riskera två år om de söker i min bralla | Riskera två år om de söker i min bralla | Riskera två år om de söker i min bralla (Boom, pow)",02g6wZQZ0cByIqVgjSHBzy
5 minuter,Veronica Maggio,1,fem,,Snälla ge mig fem minuter | Snälla ge mig fem minuter | Snälla ge mig fem minuter | Snälla ge mig fem minuter | Snälla ge mig fem minuter (Snälla ge mig fem minuter) | Jag bad dig komma (Snälla ge mig fem minuter) | Jag bad dig komma (Snälla ge mig fem minuter) | Jag bad dig komma (Snälla ge mig fem minuter) | Jag bad dig komma (Snälla ge mig fem minuter) | Snälla ge mig fem minuter,74dD9sDIyZMa5dxLzl1vBV
Stanna kvar feat Julia Lov,Oscar Ahlgren,1,två,"fem, hundra",Jag gör vad som helst om det kan bli vi två | Jag gör vad som helst om dеt kan bli vi två | Jag gör vad som helst om det kan bli vi två | Jag gör vad som helst om det kan bli vi två | Jag gör vad som helst om det kan bli vi två,61HKBFPd1HSXbUMIXS1Ljv
BUBBEL PÅ BALKONGEN,Elov  Beny,1,femton,sju,Åka femton varv på Löga | Åka femton varv på Löga | Åka femton varv på Löga | Åka femton varv på Löga | Åka femton varv på Löga | Åka femton varv på Löga | Åka femton varv på Löga | Åka femton varv på Löga | Åka femton varv på Löga,1RwQZNgaXl01krZHuSUlE8
Passa dig,Miriam Bryant,1,tusen,,"Våra somrar, tusen tårar | Våra somrar, tusen tårar | Vårar som har tusen tårar | Våra somrar, tusen tårar",7opBciEkUAvZTcZEShDb8s
En sista gång,Albin Johnsén,1,fem,"två, tusen",Kvart i fem nu och alla andra har gått hem | Kvart i fem nu och alla andra har gått hem | Kvart i fem nu och alla andra har gått hem | Kvart i fem nu och alla andra har gått hem,4V92HLif7YxJMZsKr6eOTX
Välkommen Åter,Hanna Ferm,3,"ett, två, tre",,"Ett, två, tre, så glöms alla bråken | Ett, två, tre, så glöms alla sorger | Ett, två, tre, så glöms alla bråken | Ett, två, tre, så glöms alla sorger | Ett, två, tre, så glöms alla bråken | Ett, två, tre, (ooh-ooh) så glöms alla sorger (ooh-ooh) | Ett, två, tre, så glöms alla bråken | Ett, två, tre, så glöms alla sorger | Ett, två, tre, så glöms alla bråken | Ett, två, tre, så glöms alla sorger | Ett, två, tre, så glöms alla bråken | Ett, två, tre, (ooh-ooh) så glöms alla sorger (ooh-ooh)",4q2nejfnJpmHqr2GAi09ph
100,Ana Diaz,1,två,,Att vi två skulle hamna här | Att vi två kunde sluta | Att vi två skulle hamna här | Att vi två kunde sluta,1fx5GVC6CqeEJCEpYKmrce
