name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Jag mår bra nu feat Newkid,Molly Sandén,1,upp,,"Du sa, ""Jag ringer upp"" | För du ringer bara mig på vägen upp | Och precis när jag nått toppen dök du upp (Ooh-ooh) | Priset har gått upp (Det har gått upp) | Vart var du när jag knappt kunde ta mig upp? (Ooh) | Och precis när jag nått toppen dök du upp | (Hon ringer bara mig på vägen upp)",6PsjkCsky6zazqsFp7fswp
Astrologen,Magnus Uggla,1,upp,framåt,Du har väckt upp det jag trott var dött,7qmb9QR1EOt2i0PmXXmYFl
Du ska va president,Imperiet,1,under,upp,Nånstans nere under jorden på botten av ett hål,3ohXW41Z5iU6pL4pfpAMO0
Vingar,Mikael Rickfors,1,fram,bak,Och flyga fram över ängarna,3ng7C6llxYZDBefPfbaDUt
Varning på stan,Magnus Uggla,2,"upp, ner",fram,"Så jag skyndar mig snabbt att ragga upp en annan tjej | Hon hängde me upp hem till mig | Och jag pinglar upp Jerry och, ""Tjena hur är det läget | Let's go, let's go, let's go, let's go, let's go ner på stan",58GT40XJGSS1ScUygvyPAt
Dansar i månens sken,Suzzies Orkester,1,under,,Jag dansar naken under stjärnorna,4UBYbC0qKvmUvgJgyDKJDV
Little Willie John  Version,Peter LeMarc,1,upp,"ner, inne, långt",Spela upp en sorgsen sång med Little Willie John | En sång som väcker upp all längtan,7M57AuAeA5M4lnWqpUGRIR
Mer för varandra,Norlie  KKV,1,långt,upp,Vi har gått för långt nu för att stanna,5GC6b6Ukc7PfwG8VfYO3ar
Underbar,Fronda,2,"upp, inne","ner, fram","Men spegeln äter upp det positiva som hon ser | Två, fingrar i halsen - hostar upp mina problem | Det äter upp mig inifrån, självkänslan | Ensamheten förför mig varje dag jag kliver upp | Det finns ingenting som går upp, allting går ner | För innerst inne vet dom om att dom har fel och du är underbar",7G4jxL5jCy4EuzMPqkgrE0
Flytta på dej,Alina Devecerski,2,"upp, ner",,"Jag bygger, bygger upp | Du vägrar ge upp | För jag klättrar, klättrar upp | Och du river, river ner | Och du drar mig, drar mig ner",0jfvayR4o86rv0UwQ1g3fX
Symfonin,Loa Falkman,1,upp,"ner, långt, fram",Den stiger upp mot stjärnorna den melodin,5UC6JqZnGgTzKk0NM3xhZr
Vart står vi nu,Jobe,1,upp,ute,Jag borde stanna upp och andas | Dom säger att man aldrig ska ge upp hoppet,22WmW6zfWvJAhuIMfu7geX
