name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Celular,Nicky Jam,1,avión,,"En un avión le vo'a llegar, no me importa el lugar, no me importa el país | En un avión le vo'a llegar, no me importa el lugar, no me importa el país (País; the rudeboy) | En un avión le vo'a llegar, no me importa el lugar, no me importa el país (No me importa el país) | En un avión le vo'a llegar, no me importa el lugar, no me importa el país (País, país)",0LUG9jzDNXcIdIWeSx9g2C
20 de Enero,La Oreja de Van Gogh,1,tren,,La madrugada del 20 de enero saliendo del tren | Cogí un tren que no dormía,4XdePl1vOF1cYjTBYeYU9j
Tocado y hundido,Melendi,1,barco,,Soy el capitán de este barco roto | Sé que soy un barco malherido,0X5TaynbzM9HGOfWqtCgwu
Cigarrito,Platero Y Tu,1,tren,,Es mejor que se pare el tren,2Gt5oL4aEufZvJy9KjEkxi
Cómo pudiste hacerme esto a mí,Alaska Y Dinarama,1,coche,,Un coche sin luces no pudo esquivar,6L3rEi9FdKAuwCz1DiWkIk
