name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Vacaciones,Estopa,3,"mañana, mañana, siempre","enero, verano, semana, día, nunca","Que vuelvo mañana, vuelvo mañana temprano | Princesa' que siempre se reconvierten en rana | No se quiere dar cuenta que siempre le falta el dinero | Que casi siempre le toma el pelo | Lo que no sobra nunca siempre es el tiempo (Bom-bom) | Lo que no sobra nunca siempre es el tiempo, oh-oh, oh-oh",3Aj18tBmQKLTGU3KEpbZ40
Sale El Sol en el Bajo A,Aldeskuido,2,"mañana, mañana","tarde, noche",Sale el sol y en mi ventana veo tu mañana florecer | Y en la mañana también veo tu cara des de mi ventana,7fw28QrvlfTaYBlokaqzjj
Empanados,Estopa,1,siempre,primavera,Que siempre vuela,0kVtTRFTahgogBPQUM1uIs
Fuente de Energia with El Canto del Loco,Estopa,1,siempre,"día, tarde, noche",Que siempre te imagina' el mundo al revé',4PGjg8CSu6MM1UNeW2QVGI
No me crees feat Javier Ojeda,Efecto Mariposa,1,día,hora,"Me envenena tanto cada día | Y cada día, cada hora, cada instante pienso en ti y no lo ves",2IAFSXQ3AsQx7cNfTxl0Mt
Jardín de rosas,Duncan Dhu,1,día,"mañana, hoy, mañana",Hacia el lugar dónde se oculta el día | Los oscuros sueños que cada día vienen y van,3MvbFAlNARGUpMPEkn88Ho
Siempre estoy soñando,Fito y Fitipaldis,1,invierno,"verano, siempre, nunca",En invierno con el Sol,2WDHxrr9IWp1QkAM0sSEr9
Fantasía,84,1,nunca,hoy,Tú nunca revientes,5bW9UfTcmbNUr4bcHLuild
Hace Tiempo,Rosario,1,hoy,"sábado, mes, día, noche, siempre, nunca",Pero hoy despierto y siento que ya no te siento | Ni aunque hoy marcará mi ex novia hoy lograría ponerme tenso,0wXTzaDvSXKApfZLy04HbT
Ventanilla,Chukky,1,siempre,nunca,Porque siempre te pierdes los mejores días,2b9vKFeg5Wz7mM4HfUbqJS
Viviendo deprisa,Alejandro Sanz,1,hoy,nunca,No sé como decirte que hoy me he dado cuenta | No sé como decirte que hoy me dado cuenta,2mu3MsR06segciaa8LTeOH
El Rey de la pista,Luis Ramiro,1,noche,hoy,Esta noche,0oBsL3SjBz1iOghX8UiQkN
Pura Vida,Aranguren,3,"mañana, hoy, mañana","día, siempre",No pienso en el mañana | Puestos a elegir hoy me quedo conmigo,6O2S4Z0uqRyoD606RihRmL
1932,La Maravillosa Orquesta del Alcohol,1,nunca,"mañana, ayer, mañana","Volver a volver, saber que no estás y yo nunca estaré | ""Se puede perder la vista pero nunca la mirada"" | Saber que no estás y yo nunca estaré",7qSYymHEX6i0hHof9EjqWW
Mi Mejor Version,Leiva,1,nunca,,"Nunca igual, nunca igual que tú",0xSmvzmQggi62nDZDftos8
Rehenes,Andrés Calamaro,1,siempre,,"Siempre, siempre",1RkmPPHM7GtZQrBpTEQTFI
Pájaros disecados,Fito y Fitipaldis,1,día,"enero, verano, mes",Tengo algo amargo para cada día | La tristeza cada día,5i3sQpGGmy5hfiFUbgD4lj
Tu sonrisa,Duncan Dhu,1,hoy,,Ponte la careta hoy también harás reír | Y hoy no te sientes con humor | Te recuerda que hoy también quiere comer,5IX53WG7nZuqOxhHw8sB5A
Blues de la Nacional II,La Guardia,1,nunca,"mañana, hoy, mañana","El camión te atrapará, nunca lo podrás dejar",0tYtoQ4Itl8di6Nn7Tuw5i
Tuyo siempre  En directo 2005,Andrés Calamaro,1,nunca,siempre,Porque un amor así nunca se olvida | Porque no voy a olvidarte nunca más,4Skv03rZKgx1NmLsPnx5is
Margot with Iván Ferreiro,Pereza,2,"noche, siempre",hoy,Donde estarás esta noche | Donde estaras esta noche | Magdalena siempre puesta hasta la bandera,2Gfpz5byCisCTRNEo5knHd
Salir,Extremoduro,2,"día, siempre",,"Y al día siguiente... | - En salir, beber, el rollo de siempre | Salir, beber, el rollo de siempre",4z2EeFUp5Lhai9qhHtA6IF
Acurrucar,Ed Maverick,1,día,ayer,"Un día más, una vez más en tus brazos yo me quiero acurrucar",1xYBeQ5u8uaJ3oBWktjGyJ
Brindo,Taburete,1,tarde,hoy,"Diciendo: ""Qué tarde, demasiado tarde""",6UsWWAH3pIEO9iwCBhWEsB
