name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Despeinada,Ozuna,1,mujer,,"Así, una mujer como tú yo quiero (Como tú yo quiero) | Ay, una mujer como tú yo quiero (Una mujer como tú) | Hyde ""El Químico"" (Una mujer como tú yo quiero)",0JAZWvvqttGFm4UMDsPQXC
Lollipop,Darell,1,novio,,"Pa' tu novio una pistola quе hace plop-plop-plop-plop | Y a tu novio una pistola que hace plop-plop-plop-plop (It's The Real Rondon, ra-ta-ta-ta) | Pa' tu novio una pistola que hace plop-plop-plop-plop",3cDyocF0Ibdfs1SFQk5cLZ
Lamine,Morad,2,"mamá, papá",,"Y mamá es de África, papá es de África | Mamá es de África, papá es de África",0kHyQJgRXOfB5EhBFTSpRJ
Whine Up,Nicky Jam,1,bebé,,"Pa' que lo baile', bebé-é, pa' que lo mueva', bebé",2pWOMNQJW3g2zmGjP0Vkb0
OA,Anuel AA,1,bebé,hombre,"To' lo que vale la pena no e' fácil, bebé (No e' fácil, bebé), uah | Real hasta la muerte, ¿oíste, bebé? (Real hasta la muerte, baby) | Los intocable', ¿oíste, bebé? (Real hasta la muerte, baby) | Hear This Music, ¿oíste, bebé?",6gMj2DzKR2PjrrbNSwcGFR
POLARIS  Remix,SAIKO,1,bebé,,"Vi tu story escuchando una de Saiko, bebé, yeah | Yeah, bebé, esa noche te fui a ver",4HsjtyUDFGAxRF3AaA6q07
Curiosa la cara de tu padre,Melendi,1,hija,"padre, papá, tío","Mira tu hija no le falta de nada | Fije hasta el punto que quiero yo a tu hija | Fije hasta el punto que quiero yo a su hija | Y aquí le dejo a su hija, y se te he visto no me asuegro",6YLer7R2Aa8zJOnpL6kPQ8
Tanto la Queria,Andy  Lucas,1,reina,dios,Ella es la reina | Ella es la reina (Solo por ella) | Reina de mi reina,2VSGzQqy9nqJefcYGJNWst
La tortura de Lyss,Melendi,1,padre,,"La tortura de Lyss era su padre (Ah-ah-ah) | Más que padre, una cruz",4GzVzlMkT3hnORiXvN81kt
Pop,La Oreja de Van Gogh,1,reina,,Eres la reina del pop,4FXSEdmbbeGmPIQltH27C8
No es lo mismo,Alejandro Sanz,1,madre,,"Léeme los labios, a mi me vale madre",46jk84phtAjBnxFHZEy84d
Dos Hombres Y Un Destino,Bustamante,1,mujer,amigo,Por el amor de esa mujer | Cuando está conmigo la hago mujer,0PXR9yKbLubvf622wUEAE5
Mi Verdad feat Shakira,Maná,1,bebé,,Mi bebé que me salta a los brazos de prisa | Mi bebé que me calma el alma con risas,3YmA3gZqlXl0MkwhkVKxRy
Marta tiene un marcapasos,Hombres G,1,padre,,Es idéntico a su padre,12bFEh5jNHYzOSqMehtDEq
Entre Poetas y Presos,La Raíz,1,mujer,,"Gloria a tí, a tí, mujer de preso",7LQLbChhh7aURz53yOTLAr
Que Hace una Chica Como Tu en un Sitio Como Este,Burning,1,mujer,chica,"Mujer fatal, ho, mujer fatal",4kYdaN5ECfrCPPuUUiCiTr
Qué Hace una Chica Como Tú en un Sitio Como Este,Burning,1,mujer,chica,"Mujer fatal, ho, mujer fatal",4FxS4HWg7T9ek7drGGu2Ys
