Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"Como una Ola","Rocío Jurado","15 Exitos Originales Con Rocio Jurado","Learn Spanish","Playlist","ES5028100144","4x1SuI9nPq9tWeEbaRDUsM"
"Libre","Nino Bravo","Super 20","Learn Spanish","Playlist","ES6009500067","1uAjXdRxH2PBCKGSWPagGJ"
"Mi Carro","Manolo Escobar","20 Exitos","Learn Spanish","Playlist","USZZR1010362","73TYWXwde5BYhQHCVsfIV4"
"Volando Voy","Camaron De La Isla","Flamenco es... Camaron","Learn Spanish","Playlist","ES5009700190","6YksxWWmhFOZjMfh3eRyYk"
"Soy Minero","Antonio Molina","La Voz de Su Juventud, Vol. 1","Learn Spanish","Playlist","ES5301251592","47KC4E0UetvyWNFZn0Hjp6"
"Resistiré","Duo Dinamico","En Forma","Learn Spanish","Playlist","ES5110002956","2oI6d7XcMz1AMTQhDopV5J"
"Como Yo Te Amo - Remasterizado","Rocío Jurado","Canciones Entrañables (Remasterizado)","Learn Spanish","Playlist","ES5021900843","3pBmaSZCoLF0drPRuf85O5"
"Esta Cobardía","Chiquetete","Grandes Exitos","Learn Spanish","Playlist","ES5108400006","7xT0YNKaOkvntYehrbRWen"
"El Porompompero","Manolo Escobar","20 Exitos","Learn Spanish","Playlist","USZZR1010361","2avH6FAXgwbX04h3WHsn1q"
"Cocinero, cocinero - Tanguillo","Antonio Molina","Antonio Molina Y El Cine","Learn Spanish","Playlist","ES5080600041","69b4y7N5M9HZlQNMSPVvF8"
"Corazón Contento - Remasterizado","Marisol","Marisol (1976) [Remasterizado 2022]","Learn Spanish","Playlist","ES5021900074","6J3Cz3Ok2oI7sXebhGNKt3"
"Marinero de Luces","Isabel Pantoja","Marinero De Luces","Learn Spanish","Playlist","ES5020100381","24UBqV1xJwNUns7nJVIbDu"
"Hey - Spanish","Julio Iglesias","Begin the Beguine","Learn Spanish","Playlist","NLB638090007","3X8buu765D59qlQ6z78I8A"
"Amante Bandido","Miguel Bosé","Bandido","Learn Spanish","Playlist","NLB638490150","1hj6nYHeGclSY0VNTHMi27"
"Amigos para Siempre","Los Manolos","Dulce Veneno","Learn Spanish","Playlist","ES5029200095","6PfQB3xEbIlky1dXOb3Yyh"
"Y Viva España","Manolo Escobar","20 Exitos","Learn Spanish","Playlist","USZZR1010367","7rHt4q7rsx4boISKgwAIyo"
"Como las Alas al Viento","Rocío Jurado","Como las Alas al Viento","Learn Spanish","Playlist","ES5119301619","2uE73kgerQdA6h3jN5Pvrb"
"Por Ella","José Manuel Soto","Por Ella","Learn Spanish","Playlist","ES5118800025","3OLADK5y0rOTjyuQ6cPn7t"
"Hoy Quiero Confesarme - Remasterizado","Isabel Pantoja","Querida Isabel - Tus Mejores Canciones (Remasterizado 2022)","Learn Spanish","Playlist","ES5022202586","3WKKcK2roswqPclbZeC8bE"
"Chica de ayer","Nacha Pop","Grandes Éxitos: Nacha Pop","Learn Spanish","Playlist","ES5088003778","1aZc9YBrZpKCE1YqSMV5Vg"
"Me Olvide De Vivir","Julio Iglesias","Begin the Beguine","Learn Spanish","Playlist","NLB637990017","0kVOor973ijVqOBhYqvaE8"
"No me lo creo","Manzanita","Por Tu Ausencia","Learn Spanish","Playlist","ES5159836004","3n4K7eJIfqIg93cZNAHiHy"
"Soy Español","José Manuel Soto","Soy Español","Learn Spanish","Playlist","ES04D1800791","1rgZs6QR3J469o7x08BBiF"
"Me Va, Me Va","Julio Iglesias","1100 Bel Air Place","Learn Spanish","Playlist","NLB630000268","4EVFCcP3BtujqYgw9jV3yF"
"Era Mi Vida El - Remasterizado","Isabel Pantoja","Querida Isabel - Tus Mejores Canciones (Remasterizado 2022)","Learn Spanish","Playlist","ES5022202583","5yYecTdBTm1SbbmZqcnCTj"
"Devuélveme a mi chica","Hombres G","Hombres G (Edición 30 Aniversario)","Learn Spanish","Playlist","ES5018572005","1Wrzhfa5bNlqvsnCztz190"
"Yo soy aquél","Raphael","Canta...Raphael","Learn Spanish","Playlist","ES5099700018","4H71d1kJ8DB8J4atO8fbBl"
"Sevilla Tiene un Color Especial","Los Del Rio","Alegria Y Cosabuena","Learn Spanish","Playlist","ES5100100219","1x8tjll0oP07qkZWVtm8ap"
"19 Dias y 500 Noches","Joaquín Sabina","19 Dias Y 500 Noches","Learn Spanish","Playlist","ES5029900169","6V78ktWCGcJIIB5DPJBoPn"
"Se Me Enamora el Alma - Remasterizado","Isabel Pantoja","Querida Isabel - Tus Mejores Canciones (Remasterizado 2022)","Learn Spanish","Playlist","ES5022202589","5Fe0OTJpN0hzJedhBQOTmX"
"La pared","José Manuel Soto","Rumba al corazón","Learn Spanish","Playlist","ES5330101263","1vf3helU8ixX8CIgOeOKaH"
"Como El Agua - Tangos","Camaron De La Isla","Como El Agua (Remastered)","Learn Spanish","Playlist","ES5700400569","5UOzQpO62ljPFDqquxGDqT"
"Adiós a España","Antonio Molina","Antonio Molina Y El Cine","Learn Spanish","Playlist","ES5085305768","0KTnFgWGTpQ9DZZhyMyhtG"
"Se Que Volveras","Nana Mouskouri","Nana Latina","Learn Spanish","Playlist","CH0529680010","6cy5hG9A8uYZiDeEIILLkB"
"Señora","Rocío Jurado","15 Exitos Originales Con Rocio Jurado","Learn Spanish","Playlist","ES5027900067","6XSYNsvSOtDzmH3lFUJnQl"
"¿Y Cómo Es Él?","José Luis Perales","Entre El Agua Y El Fuego","Learn Spanish","Playlist","ES5098200431","7aSxNjoVoAwNL7HDAKwGtC"
"Cruz de navajas","Mecano","Entre el Cielo y el Suelo (Bonus Tracks Edition)","Learn Spanish","Playlist","ES5028600056","6VWWU8EFSS7Xx1TZ830Paz"
"A la Puerta de Toledo","Chiquetete","Grandes Exitos","Learn Spanish","Playlist","ES5028800140","0xtUy3WFuGZrDzxyvELcvm"
"Entre dos tierras","Heroes Del Silencio","Senderos De Traición - Edición Especial","Learn Spanish","Playlist","ES5089000064","7BYqVvoXpQFhs4jJ0qqNZt"
"Tómbola","Marisol","Canta con Marisol","Learn Spanish","Playlist","DEZZ52172329","35lfDNjMbqNU54SVwsesn6"
"No Estamos Lokos - Kalikeño","Ketama","De Aki A Ketama","Learn Spanish","Playlist","ES5009500064","6qD5Tep3hEoRDQUpyrrDLK"
"La flaca","Jarabe De Palo","La Flaca","Learn Spanish","Playlist","ES5039600004","2LsbizbOeNa4x6qsi2jAMb"
"Sarandonga","Lolita","Lola Lolita Lola","Learn Spanish","Playlist","ES5150154002","2zNDRGoRkNEkMhO5fcGTMv"
"Noches de bohemia","Navajita Platea","Noches de Bohemia","Learn Spanish","Playlist","ES5089800770","78GUxsLIyH3ZohwhNCTKES"
"Se Te Nota En La Mirada","Los Del Rio","Alegria Y Cosabuena","Learn Spanish","Playlist","ES5100100225","4vyQc3hkjmlfPEwNowMJ8N"
"Verde","Manzanita","Verde","Learn Spanish","Playlist","ES5119800999","1EI0qRmW7tOWPbfBAlho6e"
"Soy Gitano - Tangos","Camaron De La Isla","Soy Gitano (Remastered)","Learn Spanish","Playlist","ES5700400640","7AdFxpPaZckmsSrQSjnmDq"
"Como yo te amo","Raphael","Y... sigo mi camino","Learn Spanish","Playlist","ES5088002064","2N1u2w7dbHt058hi7pIFjW"
"Escándalo","Raphael","Ave Fénix","Learn Spanish","Playlist","NLB639210006","3xbymP6jIcdN0O2PB420bz"
"Sevilla","Miguel Bosé","Bandido","Learn Spanish","Playlist","ES5110304596","5E48mFtui4eFEsEMzXXXqy"
"Estando Contigo","Marisol","Canta con Marisol","Learn Spanish","Playlist","DEZZ52172327","176g8fHhvPf47DrEoCjNMx"
"Chica Ye Ye","Concha Velasco","Cuentame","Learn Spanish","Playlist","ES5029000123","5hv3nMY3NKyDL7cSsrSYog"
"Cuéntame","Formula V","Ayer Y Hoy","Learn Spanish","Playlist","ES5709904337","6buqYaAyimysMjE8yuiaXy"
"A Tu Vera","Lola Flores","La Inimitable","Learn Spanish","Playlist","ES7580501052","4awJGQ6TIS542X4XS7PWu7"
"La Luna y el Toro","Manolo Escobar","Mi Carro","Learn Spanish","Playlist","ES7580500628","33k8zbWznPWMJyKW6uvFF6"
"No Puedo Vivir Sin Ti","Los Ronaldos","4 Canciones","Learn Spanish","Playlist","FR6V80702531","1EC0JRoSi9YL5zExd3Euc3"
"Un Beso Y Una Flor","Nino Bravo","Super 20","Learn Spanish","Playlist","ES6009500061","5IU4JO2cpa0wPK8oQWFfCr"
"Hay que venir al sur","Raffaela Carrá","Las 101 mejores canciones Italianas","Learn Spanish","Playlist","ITM000102377","1kXTqAV4IshAbOQpWl9PkE"
"Vete","Los Amaya","Vete","Learn Spanish","Playlist","ES5027700145","0i1GezGryGjdsyPovCkctk"
"Hoy tengo ganas de ti","Miguel Gallardo","2 (Remasterizado 2017)","Learn Spanish","Playlist","ES5087503743","17oji5hYaIqOFWFnPPWCeJ"
"Ni Más Ni Menos - Remastered 2014","Los Chichos","40 + 1 Aniversario 1973-2014","Learn Spanish","Playlist","ES5701400487","3gqvoaaF2xQmQ6uCD48PWY"
"Hijo de la luna","Mecano","Entre el Cielo y el Suelo (Bonus Tracks Edition)","Learn Spanish","Playlist","ES5028600049","2LmlZvAmT1L0O3iPVSQWOX"
"Un Ramito de Violetas","Manzanita","Un Ramito De Violetas","Learn Spanish","Playlist","ES5119801000","02PROe7elhI6Cyu6KJONhX"
"Se acabó","María Jiménez","Se acabo","Learn Spanish","Playlist","ES5079100127","7pIfwKV8EOPmJlConSHk2E"
"Eva Maria","Formula V","Ayer Y Hoy","Learn Spanish","Playlist","ES5709904335","5fc3XWSpJo6jTlbjnhGOJQ"
"¡Hola, Mi Amor!","Junco","¡Hola, Mi Amor!...","Learn Spanish","Playlist","ES5700500476","0EpCf7vGHOaUM8SNqt6vE2"
"No Dudaría - Remasterizado","Antonio Flores","Antonio (Remasterizado 2022)","Learn Spanish","Playlist","ES5022102361","4I644fN7UCChrmEgJIL4KL"
"A Mi Manera","Siempre Asi","10 Años Juntos","Learn Spanish","Playlist","ES6020100007","5yY2UPVQ9EBKBXh2dGtU6U"
"Háblame de Ti","Pecos","Háblame de Ti","Learn Spanish","Playlist","ES5117900040","4DpvGOXDfjPqRkPbH8xdg6"
"Cántame","Maria Del Monte","A Bailar","Learn Spanish","Playlist","ES5700401235","2FoXpK8G3FoUd6AtRmWtpo"
"Adiós amigo","Raffaella Carrà","iCollection","Learn Spanish","Playlist","ES5088100163","3QUy7Y3Ck6bxLxzksEIgYw"
"Se Te Nota en la Mirada","Rafa Serna","Se Te Nota en la Mirada","Learn Spanish","Playlist","ESAAI0194419","2u6kCsnJO9McmlnGrtroaM"
"All My Loving","Los Manolos","Pasión Condal","Learn Spanish","Playlist","ES5029100060","2x3MxkdvKiWvLor7yNeLWB"
"Se Acabo","María Jiménez","Mitos de la Musica Española : Maria Jimenez","Learn Spanish","Playlist","ES5299600004","40QuO7ydUjz4WiMCTIjiEN"
"Cuando zarpa el amor","Camela","Diez De Corazon","Learn Spanish","Playlist","ES5080400083","0GzQB5WXavUEU8tfTCAd8m"
"Noelia","Nino Bravo","Super 20","Learn Spanish","Playlist","ES6009500063","2H6pXO5yKat03sbr1ERzZv"
"Déjame","Los Secretos","Los Secretos","Learn Spanish","Playlist","ES5700401147","74anwTmdyvA3f8RUtCQqKD"
"La lista de la compra (feat. María Jiménez)","La Cabra Mecanica","Vestidos De Domingo","Learn Spanish","Playlist","ES5010100200","6htAV9HKCmoDdyyvDNX9DQ"
"Quiero tener tu presencia","Seguridad Social","Furia Latina","Learn Spanish","Playlist","ES5019350011","3f2k0XTc2ZXG17jEMDu8pp"
"Don Diablo","Miguel Bosé","Miguel Bosé. ""Morir De Amor""","Learn Spanish","Playlist","ES5118000007","2yNkRWz9x7x3halzGPnYqn"
"Pa' Madrid","El Barrio","La Voz de Mi Silencio","Learn Spanish","Playlist","ES5160700786","3G0C3Z9H9CLejvrkWbGBb7"
"Bailar Pegados","Sergio Dalma","Sintiendonos La Piel","Learn Spanish","Playlist","ES5709904216","4QkQmdvFjEVvjc1ONi6t6N"
"Felicidad","Al Bano And Romina Power","Quién Quiere Casarse con Mi Hijo","Learn Spanish","Playlist","DEA818200223","3SLUE95oXSmqsxlcOcIdvO"
"El adiós","Amigos De Gines","Antologia - Amigos De Gines","Learn Spanish","Playlist","ES5097500714","0rI1ZEB497sUv8xWp6KlYG"
"Fiesta - Spanish version","Raffaella Carrà","Fiesta (Italian Edition)","Learn Spanish","Playlist","ITM009900671","1OdPui1hZTCSTVMdvjMP4o"
"Solo Se Vive una Vez","Azucar Moreno","Esclava De Tu Piel","Learn Spanish","Playlist","ES5110404988","0ATzislS5SvAp69hjHczej"
"Bamboléo","Gipsy Kings","Gipsy Kings","Learn Spanish","Playlist","GBARL0700397","3iB8eciGU9vZkaDYkz7Ir9"
"Con la Primavera","Marismeños","Fuente de Amores","Learn Spanish","Playlist","USCHR1327060","1Wyl29huFJnJApMmxN7xPS"
"Me Quedo Contigo","Los Chunguitos","Cara A Cara","Learn Spanish","Playlist","ES5088004963","3ROd8cCRdRJpeh6P2zTAJk"
"Estar enamorado","Raphael","En carne viva","Learn Spanish","Playlist","ES5089803472","2vh3jeYAeR50YuigR7mGwo"
"Perdóname","Camilo Sesto","Amaneciendo","Learn Spanish","Playlist","ES5028000276","3ZFYnK3yePXgrGxBTXsPww"
"La Quiero A Morir","Manzanita","La Quiero A Morir","Learn Spanish","Playlist","ES5118500063","0loxOLrtuQBxkqdoTKTIj2"
"Amiga mía","Alejandro Sanz","Más","Learn Spanish","Playlist","ES5159706050","6kQYMqjobmB8MkWwa9OUyA"
"En algún lugar","Duncan Dhu","El Grito Del Tiempo","Learn Spanish","Playlist","ES5018760000","3UIENhLRdFIOuRan92cAQu"
"Sabor de amor","Danza Invisible","1984-1989","Learn Spanish","Playlist","ES5018965005","2UC0OxMpQeSYft4pRswyEX"
"Me Cuesta Tanto Olvidarte","Mecano","Entre el Cielo y el Suelo (Bonus Tracks Edition)","Learn Spanish","Playlist","ES5028600052","5xsY1Bm1FItKFFoJ3b964t"
"Búscate un hombre que te quiera","El Arrebato","Que Salga El Sol Por Donde Quiera","Learn Spanish","Playlist","ES5080400552","4ppxWzgjvst4Mv1Kpwooeh"
"Doce Cascabeles","Joselito","Las Estrellas Del Fonografo RCA Victor","Learn Spanish","Playlist","ES5029800726","4DUXRKFOY2ocAo5L2Ylcuc"
"Yo no te pido la luna","Sergio Dalma","Via Dalma II","Learn Spanish","Playlist","ES5151102399","1hI1st8dvPmr1S55XDkavG"
"Pena penita pena","Lola Flores","Pena, Penita, Pena","Learn Spanish","Playlist","ES5378900031","021KukNOhoemTxzEVWaaId"
"Campanera","Joselito","Las Estrellas Del Fonografo RCA Victor","Learn Spanish","Playlist","ES5027200156","39b7wKFIPHVdbTgUvEeKxu"
"A bailar, a bailar","Cantores De Hispalis","Antologia - Cantores De Hispalis","Learn Spanish","Playlist","ES5088706364","5SbszeOFbn3KXYxwOUSce5"
"La flaca","Jarabe De Palo","Las 101 canciones - Cinco décadas de Pop Español","Learn Spanish","Playlist","ES5039600004","071xNEqWENO63VMDPY3MOW"
"Ya No Quiero Tu Querer","José El Francés","Alma","Learn Spanish","Playlist","ES5029900274","3f43MHFXpOqMkdu9gxEaoq"
"¡Chas! Y aparezco a tu lado","Alex Y Christina","Alex Y Christina","Learn Spanish","Playlist","ES5158834001","1eRgClFGphd2MgpyIBsbfS"
"Carmen","Los Chunguitos","Grandes Éxitos: Los Chunguitos","Learn Spanish","Playlist","ES5088505020","6uD0NY2BUew3rHworkMSIe"
"El Mundo Tras el Cristal","La Guardia","Vamonos","Learn Spanish","Playlist","ES5108800023","21gEdIRnNJ6fdrAPbMglTx"
"Me Ha Dicho la Luna","Rocío Jurado","Rumbas y Flamenco","Learn Spanish","Playlist","ES5119700597","3BgBTbwbKw7ydiTvhsioFA"
"El Toro Guapo","El Fary","Como un Gigante","Learn Spanish","Playlist","ES5028400040","6D3YqQ9dUA9LBOLw4CEUj1"
"Como un burro amarrado en la puerta del baile","El Último De La Fila","Las 101 canciones - Cinco décadas de Pop Español","Learn Spanish","Playlist","ES5080800663","0IUFjvwlh18TWiTi6kO5pP"
"Cuán lejos voy","Sara Paula Gómez Arias","Moana: un mar de aventuras (Sonora Original en Español)","Learn Spanish","Playlist","USWD11678030","2mkl0RWJn36fe0cX0oLahS"
"Loca","Alvaro Soler","Mar De Colores (Versión Extendida)","Learn Spanish","Playlist","DEUM71807724","6hkr3LNGKUn1492Cr6YSAi"
"Buena Suerte","Pedro Capó","MUNAY","Learn Spanish","Playlist","USSD11900365","4fAlzlBojsx7aA9llmidAN"
"Fresa","TINI","Fresa","Learn Spanish","Playlist","USHR11939303","4BCPItsB94KDLuERZT3aNM"
"Tutu","Camilo","Tutu","Learn Spanish","Playlist","USSD11900263","1nocRtwyNPVtGcIJqfgdzZ"
"11 PM","Maluma","11:11","Learn Spanish","Playlist","USSD11900166","7KbF6AdprOXEEHlsq11Z6d"
"Hawái","Maluma","Hawái","Learn Spanish","Playlist","USSD12000190","4uoR6qeWeuL4Qeu2qJzkuG"
"HP","Maluma","11:11","Learn Spanish","Playlist","USSD11900034","1LIqNVhaIgxXUt2eVoIQJ3"
"Calma","Pedro Capó","Calma","Learn Spanish","Playlist","USSD11800288","6aLJnupvPpT9HLv3xaUhe1"
"Bailando - Spanish Version","Enrique Iglesias","SEX AND LOVE","Learn Spanish","Playlist","GBUM71400955","3LbzMtkyPGcHc6IzyKclFO"
"Baila Conmigo (feat. Kelly Ruiz)","Dayvi","Baila Conmigo (feat. Kelly Ruiz)","Learn Spanish","Playlist","MXF011900173","4Clmg1g8n2yBYG13Z1oSdG"
"X","Nicky Jam","Intimo","Learn Spanish","Playlist","USSD11800024","5YUyW9opqNsMSEzzecZih1"
"Medicina","Anitta","Medicina","Learn Spanish","Playlist","BRWMB1800552","4R5xvs5X0phd0EYWyGigju"
"Con Calma","Daddy Yankee","Con Calma","Learn Spanish","Playlist","US2BU1900125","5w9c2J52mkdntKOmRLeM2m"
"Baila Baila Baila","Ozuna","Baila Baila Baila","Learn Spanish","Playlist","QM7281886206","7uH27oIt4a6cIFCA8ZPcyG"
"Ginza","J Balvin","Energía","Learn Spanish","Playlist","MXUM71501907","27OnRI6jSkxN9EAqZEVHjv"
"Buena Suerte","Pedro Capó","Buena Suerte","Learn Spanish","Playlist","USSD11900365","6kGbjs4RdmSHHnibhap8dS"
"Buena Suerte","VADHIR","Buena Suerte","Learn Spanish","Playlist","MXF152000567","45lw7issmJHMkPrrm2voTA"
"Fuera del mercado","Danny Ocean","@dannocean","Learn Spanish","Playlist","USWL12200098","1UdzJEpgJxtuXAlCOvD4S0"
"Para Sentirme Libre (feat. Rayko B.)","Diego Torres","Atlántico a Pie","Learn Spanish","Playlist","USSD12100240","3TkUK0EOLajGoxUsoc19gr"
"Antes de Ti","Rusherking","Antes de Ti","Learn Spanish","Playlist","QMDA62132759","23R68uWGdp07SwQdK8mWzI"
"Mal Acostumbrao - con Maria Becerra","Mau y Ricky","Mal Acostumbrao (con Maria Becerra)","Learn Spanish","Playlist","USSD12100634","1wcE84DVQUF16xudVFzezL"
"Tacones Rojos","Sebastian Yatra","Tacones Rojos","Learn Spanish","Playlist","USUM72119612","0Be7sopyKMv8Y8npsUkax2"
"Caramelo","Ozuna","Caramelo","Learn Spanish","Playlist","USXDR2000567","3gD4J3RUHy4OUuZ3qAiaiG"
"Caramelo - Remix","Ozuna","Caramelo (Remix)","Learn Spanish","Playlist","USXDR2000585","2uu2aGqA2UblCg581Q7l1g"
"Prende La Fiesta 3","Christian Crisóstomo","Prende La Fiesta 3","Learn Spanish","Playlist","QZFZ42275334","0y9IdysBt9IaIYMVkZ3hjB"
"Aurora - Remix","Jhosy","Aurora (Remix)","Learn Spanish","Playlist","USSD12200851","7nHtmtk2wtQoRTBA8tEMWy"
"Palmas","Crissin","Palmas","Learn Spanish","Playlist","CA5KR2187177","3aEev62BGtfMvqUf2zbHCd"
"La Curiosidad","Jay Wheeler","Platonicos","Learn Spanish","Playlist","USUYG1313832","4HYDUMY0xSpeBr0AMY9cUz"
"Desconocidos","Mau y Ricky","Desconocidos","Learn Spanish","Playlist","USSD11800344","0s5DNDV6LAKn2u2Ufa3VjQ"
"PUNTO G","Quevedo","DONDE QUIERO ESTAR","Learn Spanish","Playlist","BK4DA2202913","4WiQA1AGWHFvaxBU6bHghs"
"Rara Vez","Milo j","Rara Vez","Learn Spanish","Playlist","ARUM72300004","7MVIfkyzuUmQ716j8U7yGR"
"Columbia","Quevedo","Columbia","Learn Spanish","Playlist","BK4DA2310533","6XbtvPmIpyCbjuT0e8cQtp"
"LALA","Myke Towers","LA VIDA ES UNA","Learn Spanish","Playlist","USWL12300002","7ABLbnD53cQK00mhcaOUVG"
"WHERE SHE GOES","Bad Bunny","WHERE SHE GOES","Learn Spanish","Playlist","QM6P42334528","7ro0hRteUMfnOioTFI5TG1"
"cómo dormiste?","Rels B","cómo dormiste?","Learn Spanish","Playlist","UYB282276000","3fjN3y5x4hN53rykAN2LHQ"
"La Bachata","Manuel Turizo","2000","Learn Spanish","Playlist","QZDYA1800087","3tt9i3Hhzq84dPS8H7iSiJ"
"WANDA","Quevedo","DONDE QUIERO ESTAR","Learn Spanish","Playlist","BK4DA2215298","0Iozrbed8spxoBnmtBMshO"
"Sobredosis","Íñigo Quintero","Sobredosis","Learn Spanish","Playlist","TCAGU2367052","6TTkgmwbCnz8Y4oiUdzmtD"
