Name,Artist,Total_Matches,Found_Words,Matched_Lines,Link
Surfin' U.S.A. - Remastered 2001,The Beach Boys,22,"usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa","[usa] Across the USA | [usa] Surfin' USA | [usa] You'll catch 'em surfin' at Del Mar (Inside, outside, USA) | [usa] Ventura County line (Inside, outside, USA) | [usa] Santa Cruz and Trestle (Inside, outside, USA) | [usa] Australia's Narrabeen (Inside, outside, USA) | [usa] All over Manhattan (Inside, outside, USA) | [usa] And down Doheny Way (Inside, outside, USA) | [usa] Surfin' USA | [usa] Surfin' USA | [usa] At Haggerty's and Swami's (Inside, outside, USA) | [usa] Pacific Palisades (Inside, outside, USA) | [usa] San Onofre and Sunset (Inside, outside, USA) | [usa] Redondo Beach, L.A. (Inside, outside, USA) | [usa] All over La Jolla (Inside, outside, USA) | [usa] At Waiamea Bay (Inside, outside, USA) | [usa] Surfin' USA | [usa] Surfin' USA | [usa] Surfin' USA | [usa] Surfin' USA | [usa] Surfin' USA | [usa] Surfin' USA",https://open.spotify.com/track/0wz1LjDb9ZNEYwOmDJ3Q4b
Africa,TOTO,7,"africa, africa, africa, africa, africa, africa, africa",[africa] I bless the rains down in Africa | [africa] I bless the rains down in Africa | [africa] I bless the rains down in Africa | [africa] I bless the rains down in Africa (I bless the rains) | [africa] I bless the rains down in Africa (I bless the rains) | [africa] I bless the rains down in Africa | [africa] I bless the rains down in Africa (I'm gonna take the time),https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
Surfin' U.S.A. - Remastered 2001,The Beach Boys,22,"usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa, usa","[usa] Across the USA | [usa] Surfin' USA | [usa] You'll catch 'em surfin' at Del Mar (Inside, outside, USA) | [usa] Ventura County line (Inside, outside, USA) | [usa] Santa Cruz and Trestle (Inside, outside, USA) | [usa] Australia's Narrabeen (Inside, outside, USA) | [usa] All over Manhattan (Inside, outside, USA) | [usa] And down Doheny Way (Inside, outside, USA) | [usa] Surfin' USA | [usa] Surfin' USA | [usa] At Haggerty's and Swami's (Inside, outside, USA) | [usa] Pacific Palisades (Inside, outside, USA) | [usa] San Onofre and Sunset (Inside, outside, USA) | [usa] Redondo Beach, L.A. (Inside, outside, USA) | [usa] All over La Jolla (Inside, outside, USA) | [usa] At Waiamea Bay (Inside, outside, USA) | [usa] Surfin' USA | [usa] Surfin' USA | [usa] Surfin' USA | [usa] Surfin' USA | [usa] Surfin' USA | [usa] Surfin' USA",https://open.spotify.com/track/0wz1LjDb9ZNEYwOmDJ3Q4b
"Take Me Home, Country Roads",John Denver,5,"virginia, virginia, virginia, virginia, virginia","[virginia] Almost Heaven, West Virginia | [virginia] West Virginia, mountain mama | [virginia] West Virginia, mountain mama | [virginia] West Virginia, mountain mama | [virginia] West Virginia, mountain mama",https://open.spotify.com/track/1QbOvACeYanja5pbnJbAmk
Until I Found You,Stephen Sanchez,6,"georgia, georgia, georgia, georgia, georgia, georgia","[georgia] Georgia, wrap me up in all your | [georgia] [Chorus: Stephen Sanchez & Georgia Brown] | [georgia] [Verse 2: Stephen Sanchez & Georgia Brown] | [georgia] Georgia pulled me in | [georgia] [Chorus: Stephen Sanchez & Georgia Brown] | [georgia] [Chorus: Stephen Sanchez & Georgia Brown]",https://open.spotify.com/track/0T5iIrXA4p5GsubkhuBIKV
Buffalo Soldier,Bob Marley & The Wailers,9,"america, america, america, america, america, america, america, america, america","[america] There was a Buffalo Soldier in the heart of America | [america] Stolen from Africa, brought to America | [america] And he was taken from Africa, brought to America | [america] Buffalo Soldier in the heart of America | [america] I'm just a Buffalo Soldier in the heart of America | [america] Stolen from Africa, brought to America | [america] Said he was a Buffalo Soldier, in the war for America | [america] Said he was a Buffalo Soldier in the war for America | [america] In the arms of America",https://open.spotify.com/track/7BfW1eoDh27W69nxsmRicb
Big in Japan,Alphaville,30,"japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan, japan","[japan] It's easy when you're big in Japan | [japan] Oh, when you're big in Japan, tonight | [japan] Big in Japan, be tight | [japan] Big in Japan, ooh, the eastern sea's so blue | [japan] Big in Japan, alright | [japan] Things are easy when you're big in Japan | [japan] Oh, when you're big in Japan | [japan] It's easy when you're big in Japan | [japan] Oh, when you're big in Japan, tonight | [japan] Big in Japan, be tight | [japan] Big in Japan, ooh, the eastern sea's so blue | [japan] Big in Japan, alright | [japan] Things are easy when you're big in Japan | [japan] Oh, when you're big in Japan, tonight | [japan] Big in Japan, be tight | [japan] Big in Japan, ooh, the eastern sea's so blue | [japan] Big in Japan, alright | [japan] Things are easy when you're big in Japan | [japan] Oh, when you're big in Japan | [japan] Oh, when you're big in Japan, tonight | [japan] Big in Japan, be tight | [japan] Big in Japan, ooh, the eastern sea's so blue | [japan] Big in Japan, alright | [japan] Things are easy when you're big in Japan | [japan] Oh, when you're big in Japan, tonight | [japan] Big in Japan, be tight | [japan] Big in Japan, ooh, the eastern sea's so blue | [japan] Big in Japan, alright | [japan] Things are easy when you're big in Japan | [japan] Oh, when you're big in Japan",https://open.spotify.com/track/3BZGi1yUqQyCNC868AqUGG
