name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Cake By The Ocean,DNCE,1,baby,girl,"Talk to me, baby | Walk for me, baby | Talk to me, baby | Walk for me, baby (Walk for me now) | Talk to me, baby (Talk to me, baby, hey) | Walk for me, baby (Walk for me now)",76hfruVvmfQbw0eYn1nmeC
Its A Mans Mans Mans World,James Brown  The Famous Flames,3,"girl, man, woman",baby,"Without a woman or a girl | Without a woman or a girl | Without a woman or a girl | Without a woman or a girl | You see, man made the cars | Because man make them toys | But after man make everything | Do you know that man makes money | To buy from other man? | But oh, how a man needs a woman | A man needs a woman | Man, man can make everything he can | But a woman makes a better man | The man, the man that don't have a woman | The man, the man that don't have a woman | The man, the man that don’t have a woman | The man, thank you, the man that don't have a woman | The man, the man that don't have a woman | Without a woman or a girl | Without a woman or a girl | Without a woman or a girl | Without a woman or a girl | But oh, how a man needs a woman | A man needs a woman | Lord, he got to have a woman now | But a woman makes a better man | The man, the man that don't have a woman | The man, the man that don't have a woman | The man, the man that don’t have a woman | The man, thank you, the man that don't have a woman | The man, the man that don't have a woman",3SQ9Hb9rfpJ02AWfaOPhpy
Aint No Mountain High Enough,Marvin Gaye,1,baby,,"Listen, baby | Ain't no river wide enough, baby | No matter how far, don't worry, baby | You don't have to worry, 'cause, baby, there | To keep me from gettin' to you, baby | Oh, baby, there | Can stop me, baby (No, no, baby) | Just send for me, oh baby, ha",7tqhbajSfrz2F7E1Z75ASX
Stayin Alive  From Saturday Night Fever Soundtrack,Bee Gees,1,man,"mother, brother","I'm a woman's man, no time to talk | The New York Times' effect on man | I'm a dancin' man and I just can't lose | The New York Times' effect on man | I'm a woman's man, no time to talk | The New York Times' effect on man",3mRM4NM8iO7UBqrSigCQFH
Dyer Maker  Remaster,Led Zeppelin,1,baby,,"I love you, ooh, baby, I love ya | Oh, baby, please, don't go, uh | Oh, baby, babe, please, please, please, please | Ah, uh, ah, uh, ah, ah, baby | Ah, ah, I really love you, baby | Oh, oh-woah, oh, baby, I still love you so | Oh, baby, I still love you so, oh, ooh | Awe, baby, baby",5iNr7y6iWNkwVvVeOXSLT5
Estranged,Guns N Roses,1,baby,,"So nobody ever told you, baby | What'll happen to you, baby? | So nobody ever told us, baby | What'll happen to us, baby?",3s03nrUInN3NAVjQtmnS0O
Rasputin,Boney M,1,man,"girl, son","There lived a certain man in Russia long ago | There lived a certain man in Russia long ago | In all affairs of state, he was the man to please | But when his drinking and lusting and his hunger for power became known to more and more people, the demands to do something about this outrageous man became louder and louder",5lWSa1rmuSL6OBPOnkAqoa
Karma Chameleon,Culture Club,1,man,,I'm a man without conviction | I'm a man who doesn't know | I'm a man without conviction | I'm a man who doesn't know,3XDeeP9wBZzGhIPZmLfEEx
Hung Up,Madonna,1,baby,,"Waiting for your call, baby, night and day | Waiting for your call, baby, night and day | Waiting for your call, baby, night and day | Waiting for your call, baby, night and day | Waiting for your call, baby, night and day | Waiting for your call, baby, night and day | Waiting for your call, baby, night and day",3850dYVgOFIXJh5U4BFEWH
Bad Romance,Lady Gaga,1,baby,,"Want you in my rear window, baby, you're sick | And you know that I need you ('Cause I'm a free bitch, baby) | Walk, walk, fashion, baby | Walk, walk, fashion, baby | Walk, walk, fashion, baby | Walk, walk, passion, baby | Work it, I'm a free bitch, baby",1CZOrmHUUjeDP7N2B4Ba6S
YMCA  Original Version 1978,Village People,1,man,,"Young man, there's no need to feel down, I said | Young man, pick yourself off the ground, I said | Young man, 'cause you're in a new town | Young man, there's a place you can go, I said | Young man, when you're short on your dough you can | Young man, are you listening to me? I said | Young man, what do you want to be? I said | Young man, you can make real your dreams | No man does it all by himself, I said | Young man, put your pride on the shelf | Young man, I was once in your shoes, I said | No man cared if I were alive | ""Young man, take a walk up the street | Young man, young man, there's no need to feel down | Young man, young man, get yourself off the ground | Young man, young man, are you listening to me? | Young man, young man, what do you wanna be? | No man, no man does it all by himself | Young man, young man, put your pride on the shelf | Young man, young man, I was once in your shoes | Young man, young man, I was down with the blues",54OR1VDpfkBuOY5zZjhZAY
I Was Made For Lovin You,KISS,2,"baby, girl",,"I was made for lovin' you, baby | And I can't get enough of you, baby | I was made for lovin' you, baby | And I can't get enough of you, baby | I was made for lovin' you, baby | And I can give it all to you, baby | I was made for lovin' you, baby | And I can't get enough of you, baby | I was made for lovin' you, baby | And I can't get enough of you, baby | I was made for lovin' you, baby | 'Cause, girl, I was made for you | And, girl, you were made for me | 'Cause, girl, you were made for me | And, girl, I was made for you",6S9q9mEifNdnTNlli2xSuD
Cheri Cheri Lady,Modern Talking,1,baby,,"If you call me, baby, I'll be always yours | If you call me, baby, I'll be always yours | If you call me, baby, I'll be yours | If you call me, baby, I'll be yours",2aEuA8PSqLa17Y4hKPj5rr
Cant Take My Eyes Off You,Engelbert Humperdinck,1,baby,,"I love you baby, and if it's quite all right | I need you baby to warm the lonely night | I love you baby, trust in me when I say | Oh pretty baby, don't bring me down I pray | Oh pretty baby, now that I've found you, stay | And let me love you baby, let me love you | I love you baby, and if it's quite all right | I need you baby to warm the lonely night | I love you baby, trust in me when I say | Oh pretty baby, and if it's quite alright | I need you baby to warm the lonely night | I love you baby, trust in me when I say | Oh pretty baby, and if it's quite alright | I need you baby to warm the lonely night",7oHymG8r14Iv9zn5hFTNax
I Like It Like That,Pete Rodriguez,1,baby,man,"Boogaloo baby, I made it great | Yeah, baby | My boogaloo, I need it baby | I got the soul, baby look at me | Yeah, baby | Yeah, baby | Yeah, baby | I've got the soul, baby look at me | Yeah, baby | My boogaloo, I need it baby | Yeah, baby",6Wy3X4jSszfisnRscJCHdq
Think,Aretha Franklin,1,baby,,"Oh, yeah, think about it, baby | To the bone, baby | (To the bone, for deepness) You think about it, baby, baby, baby | (To the bone, for deepness) Oh, to the bone, baby",0jkBzn7J5jc889TYxwvXy6
Lets Get It On,Marvin Gaye,1,baby,,"I've been really trying, baby | And if you feel like I feel, baby | Let's get it on, ow, baby | Let's get it on, let's love, baby | There's nothing wrong with me loving you, baby, no, no | If the love is true, oh, baby, ooh | I'm asking you, baby, to get it on with me, ooh, ooh, ooh | I ain't gonna worry, I ain't gonna push, I won't push you, baby | So come on, come on, come on, come on, come on, baby | Come on, baby, hey, let your love come out | Let's get it on, ooh, let's get it on, baby | I know you know what I been dreamin' of, don't you, baby? | I won't push you, baby, woo | Oh, gonna get it on, threatenin' you, baby | Oh, get it on, come on, baby | Oh, do right, baby | Oh baby, let's get it on right now",5yr8pi3uCjTYOnTqstBBdm
Pump It,Black Eyed Peas,1,baby,"girl, man","Come on, baby, just pump it (Louder) | Come on, baby, just pump it (Louder) | Move it, come on, baby, do it (Ha) | Let those speakers blow your mind (Blow my mind, baby)",2ygMBIctKIAfbEBcT9065L
DotA  Radio Edit,Basshunter,1,man,,(I hear you man) | (I feel you man) | (I hear you man) | (I feel you man),5uxYTDNKEOxcrlWyuMNjaM
Beggin,Måneskin,1,baby,"girl, man, king","Put your lovin' hand out, baby | So put your lovin' hand out, baby | Uh, put your lovin' hand out, baby | So put your lovin' hand out, baby | Put your lovin' hand out, baby | So put your lovin' hand out, baby | So put your lovin' hand out, baby",3Wrjm47oTz2sjIgck11l5e
Walk Away From Love,David Ruffin,1,baby,,"Ooh baby | Oh baby (Gonna walk away, gonna walk away) | I'm leaving baby | I'm walkin' away baby | Ooh, will you let me go someday, baby? (Gonna walk away, gonna walk away) | Ooh wee, baby, yeah | Don't you break my heart, baby (Gonna walk away, gonna walk away) | I'm leavin' baby, yeah (I'm gonna walk away from love) | Ha ha, I don't wanna be the one to cry, no baby (Gonna walk away, gonna walk away) | I'm leavin' baby, whoo-hoo hoo (I'm gonna walk away from love) | Oh baby, I don't wanna do it, now (Gonna walk away, gonna walk away)",6elKfVvcYhjGnhBQ6suZfx
Billie Jean,Michael Jackson,3,"baby, girl, son","mother, queen","She's just a girl who claims that I am the one (Oh, baby) | Uh, she says I am the one (Oh, baby) | She told my baby we danced 'til three, then she looked at me | Then showed a photo of a baby cryin', his eyes were like mine (Oh no) | 'Cause we danced on the floor in the round, baby (Ooh, hee-hee-hee) | She says I am the one (Oh, baby) | She's just a girl who claims that I am the one (You know what you did to me, baby) | She says I am the one (No, baby) | She's just a girl who claims that I am the one (Oh, baby) | She's just a girl who claims that I am the one, uh | She's just a girl who claims that I am the one | She's just a girl who claims that I am the one (You know what you did to me, baby) | Yeah, Billie Jean is not my lover, uh (She is just a girl) | Yeah, Billie Jean is not my lover, uh (She is just a girl; don't call me Billie Jean, hoo) | Billie Jean is not my lover, uh (She is just a girl; she's not at the scene) | But the kid is not my son (Woo) | But the kid is not my son (Hee-hee-hee; no, no) | But the kid is not my son, uh | But the kid is not my son (No, no) | But the kid is not my son (No, hee-hee-hee) | But the kid is not my son (No-no-no, woo, uh) | But the kid is not my son | But the kid is not my son (No-no-no-no; woo, uh) | She says he is my son (Breakin' my heart, babe)",7J1uxwnxfQLu4APicE5Rnj
Instant Crush Drumless Edition feat Julian Casablancas,Daft Punk,1,friend,,Kinda counted on you being a friend | So I chained myself to a friend | Kinda counted on you being a friend | So I chained myself to a friend | Kinda counted on you being a friend | So I chained myself to a friend | Kinda counted on you being a friend | So I chained myself to a friend | Kinda counted on you being a friend | So I chained myself to a friend | Kinda counted on you being a friend | So I chained myself to a friend,2jmKcUO1mjqU4uypiDvpny
Funny Thing,Thundercat,1,baby,,"But that's okay, baby, 'cause I just wanna party with you | 'Cause when we hit the peak, baby | 'Cause if I get too drunk, baby, then I'm gonna ruin the fun | That's not your problem, it's because I've seen too much, baby",1c5CllrZr45UBhWpIqM332
Call Me Maybe,Carly Rae Jepsen,1,baby,,"Where you think you're goin', baby? | It's hard to look right at you, baby | Where you think you're goin', baby? | It's hard to look right at you, baby | It's hard to look right at you, baby",20I6sIOMTCkB6w7ryavxtO
Nightcall,Kavinsky,1,boy,,"They're talking about you, boy | They're talking about you, boy | They're talking about you, boy | They're talking about you, boy | They're talking about you, boy (They're talking about you, boy)",0U0ldCRmgCqhVvD6ksG63j
Music Sounds Better With You  Radio Edit,Stardust,1,baby,,"Ooh, baby | Ooh, baby | Ooh, baby | Ooh, baby | Ooh, baby | Ooh, baby | Ooh, baby",1mv4lh1rW1K6xhxhJmEezy
You Cant Always Get What You Want,The Rolling Stones,2,"baby, man",,"Ah, baby, yeah | You can't always get what you want, I tell you, baby | Oww, baby | Ah, you can't always get what you want (No-no, baby) | At her feet was a footloose man | At her feet was a footloose man | And, man, did he look pretty ill | In her glass was a bleeding man",6lFZbCc7pn6Lme1NP7qQqQ
Son Of A Preacher Man,Dusty Springfield,1,boy,"man, son",The only boy who could ever teach me | The only boy who could ever teach me | The only boy who could ever teach me | (The only boy who could ever teach me),6ek9SiEj5a65WIs2EV7qiM
The Middle,Jimmy Eat World,1,girl,,"Little girl, you're in the middle of the ride | Little girl, you're in the middle of the ride | Little girl, you're in the middle of the ride | Little girl, you're in the middle of the ride | Little girl, you're in the middle of the ride",6GG73Jik4jUlQCkKg9JuGO
Come As You Are,Nirvana,1,friend,enemy,"As a friend, as a friend | Take a rest as a friend | As a trend, as a friend",2RsAajgo0g7bMCHxwH3Sk0
Englishman In New York,Sting,1,man,,"If ""manners maketh man"" as someone said | It takes a man to suffer ignorance and smile | Takes more than combat gear to make a man | If ""manners maketh man"" as someone said | It takes a man to suffer ignorance and smile",4KFM3A5QF2IMcc6nHsu3Wp
Stumblin In,Chris Norman,1,baby,,"'Cause, baby, you've shown me so many things that I never knew | Whatever it takes, baby, I'll do it for you | I may have been young but baby that's not what I wanted to be | 'Cause, baby, you've shown me so many things that I'd never see | Whatever you need, baby, you got it from me",0ctgmKdlPY8xx41wY339Da
Call on Me,Eric Prydz,1,boy,,I'm the same boy I used to be | I'm the same boy I used to be | I'm the same boy I used to be | I'm the same boy I used to be | I'm the same boy I used to be | I'm the same boy I used to be | I'm the same boy I used to be,1As4KC3YYpu89aBt7EqL2m
How You Remind Me,Nickelback,1,man,,Never made it as a wise man | I couldn't cut it as a poor man stealing | Tired of livin' like a blind man | Never made it as a wise man | I couldn't cut it as a poor man stealin',0gmbgwZ8iqyMPmXefof8Yf
Suspicious Minds,Elvis Presley,1,baby,friend,"Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby",1H5IfYyIIAlgDX8zguUzns
Bongo Bong,Manu Chao,2,"baby, king",queen,"'Cause I'm the king of bongo, baby | Hear me when I come, baby | But I'm the king of bongo baby, I'm the king of bongo bong | Hear me when I come, baby | Hear me when I come, baby | I'm the king of bongo, baby | Hear me when I come, baby | Cause I'm the king of bongo, baby | Papa was king of the Congo | 'Cause I'm the king of bongo, baby | I'm the king of bongo bong | (King of the bongo, king of the bongo bong) | I'm a king without a crown hanging loose in a big town | But I'm the king of bongo baby, I'm the king of bongo bong | (King of the bongo, king of the bongo bong) | I'm a king without a crown | I'm the king of bongo, baby | I'm the king of bongo bong | (king of the bongo, king of the bongo bong)) | Papa was king of the Congo | Cause I'm the king of bongo, baby | I'm the king of bongo bong",00SmB7n85SKROGjybsyq5i
Behind Blue Eyes,Limp Bizkit,1,man,,To be the bad man | To be the sad man | To be the bad man | To be the sad man,1MTQHCpraD4S8g5PAFKzoj
Im Gonna Be 500 Miles,The Proclaimers,1,man,,I'm gonna be the man who wakes up next to you | I'm gonna be the man who goes along with you | I'm gonna be the man who gets drunk next to you | I'm gonna be the man who's haverin' to you | Just to be the man who walked a thousand | I'm gonna be the man who's workin' hard for you | I'm gonna be the man who comes back home to you | I'm gonna be the man who's growin' old with you | Just to be the man who walked a thousand | I'm gonna be the man who's lonely without you | I'm gonna be the man who goes along with you | I'm gonna be the man who comes back home with you | I'm gonna be the man who's comin' home with you | Just to be the man who walked a thousand | Just to be the man who walked a thousand,66S14BkJDxgkYxLl5DCqOz
Dont You Want Me,The Human League,1,baby,,"Don't you want me, baby? | Don't you want me, baby? | Don't you want me, baby? | Don't you want me, baby? | Don't you want me, baby? | Don't you want me, baby? | Don't you want me, baby? | Don't you want me, baby? | Don't you want me, baby? | Don't you want me, baby? | Don't you want me, baby?",3L7RtEcu1Hw3OXrpnthngx
