name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Papa Was A Rollin Stone  Single Version,The Temptations,1,hat,,Wherever he laid his hat was his home | Wherever he laid his hat was his home | Wherever he laid his hat was his home | Wherever he laid his hat was his home | Wherever he laid his hat was his home | Wherever he laid his hat was his home | Wherever he laid his hat was his home | Wherever he laid his hat was his home,5Azp9obTPbd5hAgMc6CWWd
Technologic,Daft Punk,1,watch,,"Touch it, bring it, pay it, watch it | Touch it, bring it, pay it, watch it | Touch it, bring it, pay it, watch it | Touch it, bring it, pay it, watch it | Touch it, bring it, pay it, watch it | Touch it, bring it, pay it, watch it | Touch it, bring it, pay it, watch it",1iNeZGJsoC0D7ZyJTdIbDS
Maneater,Daryl Hall  John Oates,1,watch,,"Here she comes, watch out, boy, watch out, boy | Oh, watch out, watch out, watch out, watch out | (Oh-oh, here she comes, watch out)",7j74lucZ59vqN67Ipe2ZcY
Clint Eastwood,Gorillaz,1,bag,,I got sunshine in a bag | I got sunshine in a bag | I got sunshine in a bag | I got sunshine in a bag | I got sunshine in a bag | I got sunshine in a bag,1RKUoGiLEbcXN4GY4spQDx
Come On Eileen,Dexys Midnight Runners,1,dress,,You in that dress | That pretty red dress | That pretty red dress | You in that dress | In that dress | In that dress,3MrWxJaD2AT0W9DjWF64Vm
