name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Indigo,Madeline Juno,1,hass,,"Weil ich hass', wie du verblasst | Und ich hass', wie du verblasst, wie du verblasst | Weil ich hass', wie du verblasst | Und ich hass', wie du verblasst, wie du verblasst",4KbNgQzGyrodC4MSPZVjsZ
Zusammen,SDP,2,"liebe, lachen",,"Doch auch wenn alles Krise ist, weißt du, ich liebe dich | Doch auch wenn alles Krise ist, weißt du, ich liebe dich | Doch auch wenn alles Krise ist, weißt du, ich liebe dich | Doch auch wenn alles Krise ist, weißt du, ich liebe dich (Oh) | Und an den besten Tagen lachen wir zusamm'n (Oh) | Und an den besten Tagen lachen wir zusamm'n (Oh) | Und an den besten Tagen lachen wir zusamm'n (Oh) | Und an den besten Tagen lachen wir zusamm'n",0ksYR0NiRkbtIUOKPqsVVC
Scherben,Mijo,1,schreien,,"Ich hör' dich schreien, hörst du mich auch? | Ich hör' dich schreien, hörst du mich auch? | Ich hör' dich schreien, hörst du mich auch? | Ich hör' dich schreien, hörst du mich auch? | Ich hör' dich schreien, hörst du mich auch?",4c3jYX6opljCLGWWhJzza5
Traurig x Glücklich,Frida Gold,1,lachen,"glücklich, traurig",Irgendwas zwischen lachen und wein'n | Irgendwas zwischen lachen und wein'n | Irgendwas zwischen lachen und wein'n | Irgendwas zwischen lachen und wein'n,2HOngVWUWUToYXpiIfPfsi
Lieben lernen,TONI,1,liebe,"angst, glück","Erfährst die wärme und die liebe, die du brauchst um groß zu werden | Die wege deiner mum und mir getrennt, denn liebe haftet nicht | Und es gibt keine erklärung denn ich liebe dich so sehr und | Kurz gesagt, ich liebe dich so wie ein vater seinen sohn",2IoEwLgz5hzjTtm2vWFafM
Mama hat gesagt,SDP,1,verrückt,stolz,Also wurde ich ein bisschen verrückt | Also wurde ich ein bisschen verrückt | Also wurde ich ein bisschen verrückt | Also wurde ich ein bisschen verrückt | Also wurde ich ein bisschen verrückt | Also wurde ich ein bisschen verrückt | Also wurde ich ein bisschen verrückt | Also wurde ich ein bisschen verrückt,086edN2nz8TjB3zddIdlPn
Was uns high macht,Provinz,1,liebe,traurig,"Ich liebe es | Ich liebe es, wie du dich vergisst | Ich liebe es | Ja, ich liebe es, wie du dich vergisst",5UAGxcNL4V1ZjssyiHlJvI
ich mags,JEREMIAS,1,glaube,,"Baby, ich glaube, dass mir nichts mehr reicht | Ich glaube, ich mag’s | (Ich glaube, ich mag’s) | Ich glaube, ich bin endlich da | Ich glaube, ich mag’s | Ich glaube, ich mag’s | Ich glaube, ich glaube",3S81BVFGfJZ0bpX3Fthr4P
Heute Abend wird es regnen,AnnenMayKantereit,1,glaube,,"Ich glaube, heute Abend wird es regnen | Ich glaube, heute Abend | Ich glaube, hеute Abend wird es rеgnen | Ich glaube, heute Abend | Ich glaube, heute Abend wird es regnen | Ich glaube, heute Abend wird es regnen | Ich glaube, heute Abend wird es regnen",1Eq1apVhfTcX1aVsjuoGHJ
bei mir,TOBIAS,1,hass,,"Ich hass' dich auf den Tod, doch du bleibst | Ich hass' dich auf den Tod | Ich hass' dich auf den, ich hass' dich auf den Tod | Ich hass' dich auf den Tod, doch du bleibst | Ich hass' dich auf den Tod | Ich hass' dich auf den, ich hass' dich auf den Tod",0rozXqJUJVhHrcamW1ePEr
Männergrippe,Emma Rose,1,liebe,hass,"Du willst, dass ich dich liebe | Ich hass' dich nicht, ich liebe dich | Du willst, dass ich dich liebe | Ich hass' dich nicht, ich liebe dich | Ich hass' dich nicht, ich liebe dich",6UZmCixV2nEzLIdFKfkWlt
Veuve,Paula Hartmann,1,liebe,,"Ich tausch' dich gegen Dinge, die ich liebe, die ich lieb' (Ja) | Tausch' dich gegen Dinge, die ich liebe, die ich lieb' | Tausch' dich gegen Dinge, die ich liebe, die ich lieb' | Tausch' dich gegen Dinge, die ich liebe, die ich lieb'",6Rf0Rg1UgoBj0zoGyoAcSW
Kein Gott kein Staat nur Du feat Mia Morgan,Kraftklub,1,glaube,,Ich glaube an nichts | Ich glaube an nichts | Doch ich glaube an nichts | Ich glaube an nichts | Ich glaube an nichts,6qstfepUkIEoR9DZVKC3Ds
wünsch dir was,anaïs,1,glaube,,"Ich glaube, Baby, dass ich mit dir alles hab' | Ich glaube, Baby, dass ich mit dir alles hab' | Ich glaube, Baby, dass ich mit dir alles hab' | Ich glaube, Baby, dass ich mit dir alles hab'",0W4nEJalxEUvAfGIfIpduM
wie es war,OSWALD,1,liebe,verrückt,"Ja, ich lieb', wie du bist, liebe dich wie du mich | Ja, ich lieb', wie du bist, liebe dich wie du mich | Ja, ich lieb', wie du bist, liebe dich wie du mich | Ja, ich lieb', wie du bist, liebe dich wie du mich | Ja, ich lieb', wie du bist, liebe dich wie du mich | Ja, ich lieb', wie du bist, liebe dich wie du mich | Ja, ich lieb', wie du bist, liebe dich wie du mich | Ja, ich lieb', wie du bist, liebe dich wie du mich | Ja, ich lieb', wie du bist, liebe dich wie du mich | Ja, ich lieb', wie du bist, liebe dich wie du mich",6GItLfbLMM8Weu099G46qx
Nur wegen dir,AnnenMayKantereit,1,glücklich,,Und ich wach' auf und ich bin wieder so glücklich | Und ich wach' auf und ich bin wieder so glücklich | Und ich wach' auf und ich bin wieder so glücklich | Und ich wach' auf und ich bin wieder so glücklich,19VrCmegsh8IqFfvpht5yw
Nachtbus,jaschu,1,glaube,,"Ich glaube, dieser Knoten löst sich | Ich glaube, es ist vieles möglich | Ich glaube, dieser Knoten löst sich | Ich glaube, es ist vieles möglich (Oh)",7KGorm6PPaGm786knkyzrn
verdammte Vergangenheit,fiora,1,traurig,,"Nicht immer traurig, traurig, traurig sein | Nicht immer traurig, traurig, traurig sein",5CCtFOrfaFnYkqC4J0e3GW
Alors feat CAPO,Kurdo,1,verrückt,,"(Werde verrückt, aber mi amor) | Werde verrückt, aber mi amor | Werde verrückt, aber mi amor | Werde verrückt, aber mi amor",0zBOXwDbCEM0Wbx3rqVdQb
Wie beim ersten Mal,Nimo,1,verrückt,,"Du hast mich verrückt gemacht, fuck, du riechst wie beim ersten Mal | Du hast mich verrückt gemacht, fuck, du riechst wie beim ersten Mal | Du hast mich verrückt gemacht, fuck, du riechst wie beim ersten Mal | Du hast mich verrückt gemacht, fuck, du riechst wie beim ersten Mal",4jhQOtHfWQq6GYkhvsAkOq
Baby 20,Zuna,1,liebe,wütend,"Ich liebe deinen Duft, deine Art | Ich liebe deinen Duft, deine Art | Ich liebe deinen Duft, deine Art | Ich liebe deinen Duft, deine Art | Ich liebe deinen Duft, deine Art | Ich liebe sogar, wie du schnarchst | Und ich liebe, wie du rot wirst, wenn ich dir das sag' | Ich liebe deinen Duft, deine Art | Ich liebe deinen Duft, deine Art",2VkL7Pl5AYbr2tSuMzta7V
Reeperbahn,Udo Lindenberg,1,traurig,,Doch überall bin ich 'n bißchen traurig | Immer bin ich irgendwie so traurig | Und wieder bin ich irgendwie so traurig | Und bin trotzdem irgendwie so traurig | Und irgendwie bin ich wieder so traurig | Überall bin ich 'n bißchen traurig | Immer bin ich irgendwie so traurig,1WXPn2DhhGnSHC0VjXJqZo
