name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Mucho Gusto,viko63,1,weiß,,"Er darf auch weiß sein, also hol' ich Vino Blanco | Er darf auch weiß sein, also hol' ich Vino Blanco | Er darf auch weiß sein, also hol' ich Vino Blanco | Er darf auch weiß sein, also hol' ich Vino Blanco",0zzJnnLm3NqyozbcP7qEUT
Dior 2001,RIN,1,weiß,,"Immer, wenn sie „Immer“ schreibt, weiß ich gleich (Ohh) | Immer, wenn sie „Immer“ schreibt, weiß ich gleich (Oh, Junge) | Baby weiß nicht, wo ich bleib' (Wo ich bleib'), oh, nein (Wo ich bleib'), ja | Immer, wenn sie „Immer“ schreibt, weiß ich gleich (Oh, Junge) | Baby weiß nicht, wo ich bleib' (Wo ich bleib'), oh, nein (Wo ich bleib'), ja | Immer, wenn sie „Immer“ schreibt, weiß ich gleich (Oh, Junge) | Baby weiß nicht, wo ich bleib' (Wo ich bleib'), oh, nein (Wo ich bleib'), ja",6WusSsncC0Oo9sFHKwQii6
HERZ MACHT BAMM,Tream,1,weiß,,"Ich weiß, du la-la-la-la-la-lachst | Ich weiß, du la-la-la-la-la-lachst | Ich weiß, du la-la-la-la-la-lachst | Ich weiß, du la-la-la-la-la-lachst | Ich weiß, du la-la-la-la-la-lachst | Ich weiß, du la-, ich weiß, du la- | Ich weiß, du la-la-la-la-lachst | Ich weiß, du la-la-la-la-la-lachst",5uiokPQwUgidgRBPEQPImc
TikTok,Cenkgo,1,lila,"rot, schwarz","Halb zwei, lila Sprite | Halb zwei, lila Sprite | Halb zwei, lila Sprite | Halb zwei, lila Sprite",4HneymubY1mJuBCekxM1KO
photosynthese,Dilla,1,rot,,Der Himmel immer rot wie bei gute Bolognese | Der Himmel immer rot wie bei gute Bolognese | Der Himmel immer rot wie bei gute Bolognese | Der Himmel immer rot wie bei gute Bolognese | Der Himmel immer rot wie bei gute Bolognese,7aaeOKbjLe1zah55isgqdC
Schüsse in die Luft,Kraftklub,1,schwarz,,"Und ich male alles schwarz | Und ich male alles schwarz | Und ich male alles schwarz | Für sieben Euro die Stunde, aber schwarz",0eLYvViVpIkau96EI76L6z
Denkmal,Wir sind Helden,1,weiß,,"Und jeder Vollidiot weiß, dass das die Liebe versaut | Und jeder Vollidiot weiß, dass das die Liebe versaut | Und jeder Vollidiot weiß, dass das die Liebe versaut | Und jeder Vollidiot weiß, dass das die Liebe versaut",58zHoX9U5VlSXLUUmWTfe2
80 Millionen,Max Giesinger,1,weiß,,"Ich weiß es nicht, doch ich frag' es mich schon | Ich weiß es nicht, doch ich frag' es mich schon | Ich weiß es nicht, doch ich frag' es mich schon | Ich weiß es nicht, doch ich frag' es mich schon (Da-da-da, da-da-da, oh)",4EB11zPPq3jDbhnwWpzFL9
Nur noch kurz die Welt retten,Tim Bendzko,1,weiß,,"Ich weiß, es ist dir ernst | Wer weiß, was mir dann noch passiert, denn es passiert so viel | Wer weiß, was mir dann noch passiert, denn es passiert so viel | Wer weiß, was mir dann noch passiert, denn es passiert so viel | Wer weiß, was mir dann noch passiert, denn es passiert so viel",0Wq6whEjKeAAUi4nEim1DA
Einmal,Mark Forster,1,weiß,,"Doch was ich weiß, ich trag' ihn für immer bei mir | Doch was ich weiß, ich trag' ihn für immer bei mir | Doch was ich weiß, ich trag' ihn für immer bei mir | Doch was ich weiß, ich trag' ihn für immer bei mir",4MshU1BZjRZjXtoSpaOJlL
Nur noch schlafen,Fabian Römer,1,schwarz,,"Und die Nacht wird schwarz | Der Himmel wird schwarz | Die Stadt wird schwarz | Schwarz, die Nacht wird schwarz | Und alles wird schwarz | Und die Nacht wird schwarz | Der Himmel wird schwarz | Die Stadt wird schwarz | Schwarz, die Nacht wird schwarz | Und alles wird schwarz | Und die Nacht wird schwarz | Der Himmel wird schwarz | Die Stadt wird schwarz | Schwarz, die Nacht wird schwarz | Und alles wird schwarz",7IMyRZEYh11VndjkfAAZMU
