name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
La Lluna Mho Ha Dit,Joan Rafart,2,"matí, avui","nit, sempre","No et deixaré marxar fins que arribi el matí | No et deixaré marxar. no et deixaré marxar, no et deixaré marxar fins que arribi el matí | Que avui seràs meu, la lluna m’ho ha dit | I avui al paraulògic a part de Roma i surt amor",7Dt3UNf4bUlsivNF2eRyeC
Quan Et Miro Als Ulls,Joan Rafart,1,sempre,dia,Sé que sempre hi seràs | Compartint aquest vida boja sempre amb mi,5xUM6R8uWQiQHdAp3XodyE
MASSSTIMAS,Edu Esteve,1,dia,"nit, avui, mai",Que marxen tal i com un dia van arribar | Durant el dia perdo la força,44OxVPWOEuK5gx786Cm4eK
De l1 al què,The Tyets,1,nit,"tarda, mai",De l'1 al què surts amb mi aquesta nit?,1jd8gq4Z5fFvyxEjJzSPDY
Tu Fas,Doctor Prats,1,mai,"dilluns, divendres, hivern, any, nit, ahir, demà",I que mai més tornarà | Que mai hem oblidat,3ctPgGrBfjWRiowL0Do8W5
Volcans,Buhos,2,"nit, avui",sempre,Com si a la nit avui se’ns acabes el món,5AnPNGsEt7cOjSGmBDq8e2
Caminem Lluny,Doctor Prats,1,avui,nit,Mira com la nit avui s'encén,3eGOTosM8QRkgh8hm4lB1S
Les Teves Pigues,Doctor Prats,1,dia,"tarda, sempre",I no sé que faria si no hi fossis algun dia | No sé que faria si no hi fossis algun dia,0TIL4unJvSxvSYXePWgQQs
Les Nits No Moren Mai,Doctor Prats,1,dia,"sempre, mai","Un dia el meu pare em va dir | ""I un dia deixaràs enrere el món",6MAyp12bbJz8zUUSPa6Ddg
Transmets Energia,Buhos,1,dia,,Uns ulls et canvien el dia,1PN5u1HFeRKkl74aCmSg0K
Tren De Mitjanit,Sau,1,dia,"mitjanit, sempre",Cada dia en algun lloc,7o5pOePCS8wlnoxGPA6VHa
Menorca,The Tyets,1,avui,"dijous, dia, sempre",Ja s’ha acabat la sele i avui hem vingut tots | Diu que avui ens quedem aquí,6ktnF4Y4TNzaDTylC92DL8
Quan Tot Senlaira,Txarango,1,mai,nit,"Però jo mai, mai, mai, mai | Però jo mai, mai, mai, mai...",5mKFMZpS49vKYImfjZPuWt
Creuant Tempestes,Doctor Prats,1,avui,sempre,"Malgrat sentir que avui em trobo més perdut | I aquell passat que encara avui ha d’arribar | Seguim riu amunt,  avui ho entenc | Malgrat el mal temps, que avui fa tard",2KzbGELWrz93XGwIhEHn7w
El Meu Poble,Txarango,2,"nit, avui","estiu, matinada, ahir, demà, sempre","A la plaça de nit s'hi aplega tothom | I en mig de la nit, t'envolta la plaça | En mig de la nit, t'envolta la plaça | Balla aquesta nit el que ballaríem sempre | Que s'encenen de nit i cremen la matinada | Avui que tothom riu, avui que és festa major | Ballen lluny els que avui ja no hi són | Com quan érem petits, com quan érem petits; quedat avui a casa | I apaga el neguit avui que torna a casa",1Lma66u6qSHrgivTlkR4YH
Cançó de LAire,Oques Grasses,1,avui,ahir,I avui sabem d’on surt,49okHOZhroY1ACBbW48ncE
Passos importants,Oques Grasses,1,dia,sempre,I un dia jo què sé (i un dia tu què saps) | I un dia no sé com (i un dia no saps com) | Un dia | Un dia ho faré,79oql4kPwicSUVR5FCAlvH
La Ferida,La Fúmiga,1,nit,mai,"Tota la nit ballant-te l’ai, ai, ai! | Tota la nit amb l’ai, ai, ai!",0SNjU1HSHvP6PhDoPbb5NE
Hora Blava,La Fúmiga,2,"sempre, mai",hora,L'espetacle que esperàvem i que sempre ens ha sorprès | La hipnòtica Hora Blava que sempre ens ha enamorat | L'espetacle que esperàvem i que sempre ens ha sorprès | Però mai vas acceptar-me que Hora Blava mola més | Com eixa llum que mai s'apaga en la nostra mirada,1B71SVYN0UstYB5LED2f9e
Segona Conjugació,La Fúmiga,1,nit,"novembre, desembre, dia, demà","Aquella nit de novembre, o era desembre? | Emprendre una altra nit sense final",4Ot5VqsDOhkeik438YEcdq
Mami,La Fúmiga,2,"dia, sempre",mai,"L'amor de ma vida, no has fallat ni un dia | Perquè si un dia no estàs | Perquè si un dia no estàs, tornem a recordar quan no et deixava dormir | I jo sempre vull volar | En mi sempre estàs pensant | I sempre encertaves",1dNkoG4EhPNeiBJpRT15Dc
Tu Ets la Llum,LaxnBusto,1,sempre,hora,Abans de l'hora i per sempre | Lluitaré sempre amb el diable,4w0qJEbWjcWCEv08e4CzE2
Ara,LaxnBusto,1,sempre,mes,"Cansat sempre de perdre el temps i desperar | I sempre pendent de perdre el tren | Se que amb tu podré somiar per sempre més | Pacient, valen sempre pendent de bufa el vent | On el desig fos sempre realitat",1sGomTje7YGgxCTkoJpNaG
Cada Cop,LaxnBusto,1,mai,"matí, nit, demà, sempre","Peces i peces que no saps mai com ordenar | No sé mai per on començar | No vas mai a cap lloc, més val esperar | No estic fet així, ni així seré mai, jo ho sé | I em necessistes mai, volaré en contra",7fK38X8pX1rlGwo1uvEt0c
Instant Fugaç,LaxnBusto,1,mai,sempre,"I mai no tornarà | Que mai no tornarà | I mai no tornarà, el teu somrís",5ZdbZBsQc8Qr1Q05XAh09c
Han Trucat,LaxnBusto,2,"sempre, mai",,"Sí..!! sempre estaras amb mi | Et portaré sempre amb mi.. | Tu sempre estaras amb mi | Però a tu dins sempre et portaré | Tu sempre amb mi faras camí | Si...! sempre estaràs amb mi.. | De que ja no puc veure´t mai més | Mai ho he entès, mai ho he vist clar | I sé que mai sabré la veritat",3lJGhiTnR2ZxBEbTnfcQo1
