name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Creume,LaxnBusto,1,sol,,Creu-me que no ets sol | Quan de nit ets sol davant la teva ment | Creu-me que aquest sol | Creu-me que no ets sol | Creu-me que aquest sol | Creu-me que no ets sol,5HjhK5xGBF9MI28LsY6mHe
Vas Tot Sol,LaxnBusto,2,"vent, mar","sol, lluna","Per sobre del vent, per sobre del mar | Per sobre del vent, per sobre del mar | Igual que el vent, aniras fent i desfent | Per sobre del vent, per sobre del mar | Per sobre del vent, per sobre del mar | Per sobre del vent, per sobre del mar | Per sobre del vent, per sobre del mar | Per sobre del vent, per sobre del mar | Per sobre del vent, per sobre del mar",22ZoTVFoaxPNePgTehWxzg
Testimo Molt,LaxnBusto,1,lluna,muntanya,Quan la lluna sha aixecat | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat... testimo jo!,5FHcAaKGHu5MI0oN7FoJWg
Volcans,Buhos,2,"cel, llum","foc, volcà",La llum al cel com dos volcans en erupció | La llum al cel com dos volcans en erupció | La llum al cel com dos volcans en erupció | La llum al cel com dos volcans en erupció | La llum al cel com dos volcans en erupció | La llum al cel com dos volcans en erupció | La llum al cel com dos volcans en erupció | La llum al cel com dos volcans en erupció,6kp5vm0qtmsG6YTLaWcsoo
Transmets Energia,Buhos,3,"foc, gel, cel",,Encén un foc sobre el gel | Encén un foc sobre el gel | Encén un foc sobre el gel | Encén un foc sobre el gel | Encén un foc sobre el gel | Encén un foc sobre el gel | Encén un foc sobre el gel | Encén un foc sobre el gel | La vida et regalarà instants al cel | La vida et regalarà instants al cel | La vida et regalarà instants al cel | La vida et regalarà instants al cel,0KgMBD1JpkaZyBYpKeE0L9
Testimo Molt Live,LaxnBusto,1,lluna,muntanya,Quan la lluna sha aixecat | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat testimo jo! | Fins a la lluna he tornat... testimo jo!,1WFtrR8vfb77y3hIoSkNh2
Vivim la nit,Ivette Nadal,1,cel,mar,Mirant el cel | Mirant el cel | Mirant el cel | Mirant el cel,4rDcJiz4xcvtwLK6UmcMQ0
Dins aquest iglú,Antònia Font,1,desert,"sol, cel","Es meu desert, sempre es meu desert | Es meu desert, sempre es meu desert | Es meu desert, sempre es meu desert...",7iHsuX2jCJxuVnT1bXN03P
Fora De Temps,Ivette Nadal,1,vent,boira,Si fa vent | Si fa vent | Si fa vent | Si fa vent,5f6k1Oi2M0bGpruY9JYJlb
Boig per tu,Sau,1,llum,"pluja, terra","Reflexada la teva llum, me la beuré | Ebri d'aquesta llum | Reflexada la teva llum, me la beuré | Reflexada la teva llum, me la beuré",75JIqtsEdc2PPcIkJ3xAXT
