name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Avions volant,Julieta,1,blanc,,Amb la meva de blanc | Amb la mеva de blanc | Amb la meva de blanc | Amb la meva de blanc,15Q0nVMGSUJJWsRcEvk6ik
Cel Del Nord,LaxnBusto,1,negre,,Mai és negre el Cel del Nord!! | Mai és negre el Cel!! | Mai és negre el Cel del Nord!! (x11) | Mai és negre el Cel!,5QGBZd5ehJPGjFeOoKYJQQ
Ho Tornaria a Fer,Glaucs,1,blanc,,"Amb la mirada en blanc, el nas rajant | Que un any en blanc no mata si sobrevius | Que un any en blanc no mata | Que un any en blanc no mata | Que un any en blanc no mata",66QTxOrhNTvZKNrjETQUkX
Mai Trobaràs,Sopa De Cabra,1,blau,,Perquè mai trobaràs el teu príncep blau | Mai trobaràs el teu príncep blau | Mai trobaràs el teu príncep blau | Mai trobaràs el teu príncep blau | Mai trobaràs el teu príncep blau | Mai trobaràs el teu príncep blau | Mai trobaràs el teu príncep blau | Mai trobaràs el teu príncep blau,7mkoPXYGglz7c7Q3gpGirL
Avions volant,Julieta,1,blanc,,Amb la meva de blanc | Amb la mеva de blanc | Amb la meva de blanc | Amb la meva de blanc,3UI1B4h91XMAv5U5y7S95O
