Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"20 Minuts d'Espera","Teràpia de Shock","Escapa't Amb Mi","Català","Playlist","ES80A0800606","579Ns1YPiGFqF8K1YlW6Ja"
"Pobres i Rics","Teràpia de Shock","Escapa't Amb Mi","Català","Playlist","ES80A0800607","42gO8NvgPOdLhnV0tAZcs7"
"Ara","Teràpia de Shock","Escapa't Amb Mi","Català","Playlist","ES80A0800609","4Hi9cJteIBfofE7ML5mikg"
"Seguint el Vent","Teràpia de Shock","Escapa't Amb Mi","Català","Playlist","ES80A0800610","0Wrr09wGIWRYij2ctK3wig"
"La Realitat","Teràpia de Shock","Escapa't Amb Mi","Català","Playlist","ES80A0800611","2J62S8BvnoOCIPhgDkbWN7"
"Volcans","Buhos","La Gran Vida","Català","Playlist","ES5951805832","6kp5vm0qtmsG6YTLaWcsoo"
"Escales Fins al Cel","Buhos","La Gran Vida","Català","Playlist","ES5951805834","5GDzxv7hjrRMQA87KVPrfa"
"L'estiu és Llibertat","Buhos","La Gran Vida","Català","Playlist","ES5951805835","3SqKU31Nyl6GSamrwwNrnZ"
"Transmets Energia","Buhos","La Gran Vida","Català","Playlist","ES5951805836","0KgMBD1JpkaZyBYpKeE0L9"
"La Bala del Temps","Buhos","La Gran Vida","Català","Playlist","ES5951805837","67IBooeW3YISFRkIfk1qlC"
"Els Nostres Tambors","Buhos","La Gran Vida","Català","Playlist","ES5951805838","5F1FHZPtZv1zZzVqBCilzO"
"La Trama","Buhos","La Gran Vida","Català","Playlist","ES5951805839","60BfGwJomhoSXEox5RROMe"
"Tu I Jo Som Aire","Buhos","La Gran Vida","Català","Playlist","ES5951805840","1q9pt3tFpKrDKr8r6w2J2n"
"Cómplices del Mal","Buhos","La Gran Vida","Català","Playlist","ES5951805841","05Xja3ko8dKkBQepgw2BXG"
"La Darrera Colònia","Buhos","La Gran Vida","Català","Playlist","ES5951805842","5fnhZy1BzmcT32U8xqQoXl"
"Nos Vamos Pa'l Festi","Buhos","La Gran Vida","Català","Playlist","ES5951805843","6J5gRkVkO6D9z1c1P8MRoI"
"Sempre dempeus","Buhos","Sempre dempeus","Català","Playlist","ES71G2432684","5hhO3FZ0x7uLXWA5w5ioMd"
"Foc","Buhos","Sempre dempeus","Català","Playlist","ES71G2432686","51B6MyVuv2zEql5IUvtDTx"
"Actitud","Buhos","Sempre dempeus","Català","Playlist","ES71G2412686","3BTzz8cCsaMEwWq8WIaLD3"
"Hem vingut a jugar","Buhos","Sempre dempeus","Català","Playlist","ES71G2432685","1ePgmmXGV4CtnIruzcLRpZ"
"Fins al final","Buhos","Sempre dempeus","Català","Playlist","ES71G2432689","4P4ttwEGHJD3r1EJ69oRto"
"Today is the day","Buhos","Sempre dempeus","Català","Playlist","ES71G2405476","1Hw3MN4rXKQqep8BmcjThb"
"Diumenges","Buhos","Sempre dempeus","Català","Playlist","ES71G2423073","5xFFUTAP9RWFew0cWNiuNR"
"Amb tu","Buhos","Sempre dempeus","Català","Playlist","ES71G2420516","4vIquWuEEbZbuzn21cCYMz"
"Milers d’espurnes","Buhos","Sempre dempeus","Català","Playlist","ES71G2405129","0oYXoa9nCLzqlcVY2yRLvF"
"La última y Nos Vamos","Buhos","Lluna Plena","Català","Playlist","ES5951605242","2oPhNaJDhvrfUnb1ATu0ib"
"El Temporal","Buhos","Lluna Plena","Català","Playlist","ES5951605243","7yeRndWon8wcSIioE9wBYR"
"Barcelona S'il·lumina","Buhos","Lluna Plena","Català","Playlist","ES5951605244","5ngkgIsSU1Cp0mlBQq71lj"
"Ha Sido Ramón","Buhos","Lluna Plena","Català","Playlist","ES5951605245","1JiRYdnCa065w8YgTL5yzb"
"Prenent la Lluna","Buhos","Lluna Plena","Català","Playlist","ES5951605246","5IS0F4ZQZWM5JRy7sxgd0S"
"El Cor M'apreta","Buhos","Lluna Plena","Català","Playlist","ES5951605247","4zJwGdZuPbBEBif1cbElhF"
"El Soneto de Geppetto","Buhos","Lluna Plena","Català","Playlist","ES5951605248","728RQRtHtbfIwVFUBU8hh7"
"Mentides de Plàstic","Buhos","Lluna Plena","Català","Playlist","ES5951605249","5pHTZyjDnNQsIuPdlEPVBp"
"Mi Vida Es Como un Pogo","Buhos","Lluna Plena","Català","Playlist","ES5951605250","5nHeZ7nXSYYEf7BAsFWxjw"
"Ens Ballem Aquesta Nit","Buhos","Lluna Plena","Català","Playlist","ES5951605251","5biI2tcyaPwSMWCmF0Fafp"
"Tornem al Penedès","Buhos","Lluna Plena","Català","Playlist","ES5951605252","1Q1CnESJ5XhJiema1gqK1Y"
"Estoy Quemao (Bonus Track)","Buhos","Lluna Plena","Català","Playlist","ES5951605291","5RFvilIhwZhVAif4MPWtf0"
"Birres (Bonus Track)","Buhos","Lluna Plena","Català","Playlist","ES5951605292","0rgpnz1K7kTNCyWCdls36G"
"El món de veritat","Buhos","La nit està que crema","Català","Playlist","ES11D2300844","3Kz1eX5CurRXH2E5yPaUXE"
"Millors moments de la vida","Buhos","La nit està que crema","Català","Playlist","ES11D2300845","2SyyVzZIslqf0geiqIlPmh"
"Cerca de ti","Buhos","La nit està que crema","Català","Playlist","ES11D2300826","7C2fnc6qcwnaDJaTSTgQfN"
"La nit està que crema","Buhos","La nit està que crema","Català","Playlist","ES11D2300825","7ITsJxZQ3tJ2xj10luCZw1"
"Arc de Sant Martí","Buhos","La nit està que crema","Català","Playlist","ES11D2300847","2gZKPcR6JnvEIkfVZWCHKN"
"Quan ho sents","Buhos","La nit està que crema","Català","Playlist","ES11D2300848","7hsoezAW5fUUHgdbpMUsm1"
"Si em tornes a mirar","Buhos","La nit està que crema","Català","Playlist","ES11D2300849","2zoJjCO6qGjbyGEAP3cV5G"
"Pura vida","Buhos","La nit està que crema","Català","Playlist","ES11D2300850","0qHdPeZ84IWbVlUuZg9PBG"
"La pluja tropical","Buhos","La nit està que crema","Català","Playlist","ES11D2200801","5oZ4satnKtIdJ9DxEho9Ck"
"Podem volar","Buhos","La nit està que crema","Català","Playlist","ES11D2300880","70SND0JpG2V5vUONWAMZjg"
"Una Veu Que Crida","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006427","0UGco8H48IP6CSOpFw3In3"
"Mil Batalles","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006423","6ByKiM9xvn5IFRdUGNNjRt"
"A Prop dels Déus","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006360","0IojJGyeIQWhelTkVCcoEf"
"Vuela Aunque Duela","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006430","3mubZYFq2yAGF3FuEq2jzx"
"Se Acelera","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006431","0hNaZykyxvcCa17ec4U1t3"
"Fem Que Surti el Sol","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006432","76ufg3z3GM4y93nVJ4BA0v"
"Cada Cop","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006433","3ycHofu1av5w0eWOA9jwhR"
"Pa Per Avui I Gana Per Demà","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006434","0S5CwugYiLursyQrA1eHen"
"Cada Divendres","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006435","553FXb7x7T4xgsGn2qlMDt"
"Donde Se Arrodillan los Ateos","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006422","4sPK1BRVsjEJYBfUB8ovBA"
"La Casa de David","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006437","7t0NaEywlHhfz3cFvPKxVN"
"A Galopar","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006438","4jmOUpYnmXsnCpvc4MLmPi"
"Mi Calle Favorita","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006439","2CGZYbEEGMj66eQ0OU0mVk"
"Àvia","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006440","7iS1rBGirWFWLSJFZpG2DW"
"El Dia de la Victòria","Buhos","El Dia de la Victòria","Català","Playlist","ES5952006409","4vBmIeI9iJZYMiP6BxTjG6"
"180º","Buhos","Natura Salvatge","Català","Playlist","ES5951304626","5QHD4LarevOaj60vWCKGSx"
"Brama","Buhos","Natura Salvatge","Català","Playlist","ES5951304615","2iPhcU0gZYR03oKCnqxojY"
"El Vaso","Buhos","Natura Salvatge","Català","Playlist","ES5951304616","17SwEwyfS2EyBHmaszInR5"
"Toca Hamelin","Buhos","Natura Salvatge","Català","Playlist","ES5951304617","5SnePU44h8p15OnBioMeXU"
"Volem Guanyar","Buhos","Natura Salvatge","Català","Playlist","ES5951304618","4QleXaiNpbG7O2uheuEseb"
"Som una Melodia","Buhos","Natura Salvatge","Català","Playlist","ES5951304619","5FCwbfIObXRc8oZHI8dVMq"
"Chingao","Buhos","Natura Salvatge","Català","Playlist","ES5951304620","6fSbnOrvkwwU5WCpjDNMSc"
"Res a Les Butxaques","Buhos","Natura Salvatge","Català","Playlist","ES5951304621","35RVx3CMqZRXH4p62bFKXe"
"No Serà Etern","Buhos","Natura Salvatge","Català","Playlist","ES5951304622","6xp74qGnnbXsvKnShffCi7"
"Ales Noves","Buhos","Natura Salvatge","Català","Playlist","ES5951304623","58qKFEH2xJXpStvYFGf6fs"
"Sol Naixent","Buhos","Natura Salvatge","Català","Playlist","ES5951304624","3uARa9TS7OEH3wvLsCJaub"
"L'Affaire Sofia","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600592","1sArc8KulSe1bowEF2JQV4"
"L'Home Que Dobla En Bruce Willis","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600593","57Xa6Q5hun6l93cg4IeMpQ"
"Monsieur Cousteau","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600594","5p1urQoFdXQ8BtoooKdRBl"
"Els Ocells","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600595","3OjWo50T3PPLkB6jGYWAAg"
"Louisiana O Els Camps De Cotó","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600596","5KBBltUxBSk58WiTszBdQB"
"Carnaval","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600597","3jFWP9nKi0CjEKfWZBPMb7"
"A Aquestes Alçades De La Pel·lícula","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600598","7o7yV5EYuFgxgISI1vn2Pn"
"Ciència-ficció","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600599","7ogb6tqFkjVhwvfXshTdbh"
"Miracles","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600600","4HCR881VTG3WDwmNMnzjFq"
"L'Arquitecte","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600601","5TTaqboDEopZ5z5vZkyeei"
"El Matrimoni Arnolfini","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600602","7DznnLW6ETPsF808Omy55B"
"Tots Els Homes D'Escòcia","Els Amics De Les Arts","Espècies Per Catalogar","Català","Playlist","ES61A1600603","79b3buhUoaFoz2kQRnKItu"
"Tothom es separa","Els Amics De Les Arts","Les paraules que triem no dir","Català","Playlist","ES60E2300009","3aheXEyxKjQU1SyMylcjVp"
"Jean-Luc","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500034","5KLRR7qPSJH4XHd6DrjOgQ"
"4-3-3","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500035","323PjX8cYvIP7fTistOUVZ"
"Les Meves Ex I Tu","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500036","2ITNSxHNBvC7sbBQ9RWGiS"
"Liverpool","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500037","51l7otSY2olG4YH5pfhih3"
"L'Home Que Va Matar Liberty Valance","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500038","5P5F52dOhBiuGnE8YgjC5n"
"La Merda Se'ns Menja","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500039","6oQpiKRfZ3c7doDbUo30C0"
"L'Home Que Treballa Fent De Gos","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500040","36yV4rgw4Gl4VCFBRCd0iM"
"Reikjavik","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500041","1bWvDWUcFMZTUi19arvrqa"
"Els Binocles D'en Pere","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500042","1FxhQC8egY4CL5285XLXPL"
"Super Bon Noi","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500043","1sHG0aPd6sRusxgLWcIiGN"
"Armengol","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500044","6FUGgjmRK5DeyS8epqk80w"
"Bed & Breakfast","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500045","2RojkrvIp8LmmuyX9uuWwu"
"Per Mars I Muntanyes","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500046","5s0FbNZxbINowp7BIiASe4"
"Amics, Tiets i Coneguts","The Tyets","Amics, Tiets i Coneguts","Català","Playlist","ES84D2100034","0rmUYtY05iEgbOoeWgxL0t"
"T'estimo Molt (Live)","Lax'n'Busto","A L'Apolo (Live)","Català","Playlist","ES5950903287","1WFtrR8vfb77y3hIoSkNh2"
"Connectats","Buhos","Connectats","Català","Playlist","ES5951906159","1vWxrsHUVcQRtfpA20NwGo"
"El Temporal","Buhos","Lluna Plena","Català","Playlist","ES5951605243","1q3kE73l75KG40R22AQYPC"
"Una Cançó Que Parla de Tu","Els Catarres","Tots Els Meus Principis","Català","Playlist","ES5951805845","3mUonXr6ECjJs2XPDYxWhG"
"Invencibles","Els Catarres","Postals","Català","Playlist","ES5951304305","42yFmT6lc2kOBqooibIX08"
"Bona Nit","Els Pets","Bondia","Català","Playlist","ES5300714486","4G9uB4lMcQRvDgtkWBsbPd"
"No vull que t'agradi aquesta cançó","Els Pets","Som","Català","Playlist","ES80A1812004","2KuzLo3h5MKhZQEjt2VbWG"
"La vida és molt avorrida sense el teu cos","Els Pets","Som","Català","Playlist","ES80A1812002","6RXC23Zrd4jEFjtXL1ZsZp"
"Blue tack","Els Pets","L’àrea petita","Català","Playlist","ES80A1303805","6qYo7Fi9sbJO8gfHe3VkDz"
"Més Que la Meva Sang","Lax'n'Busto","Qui Ets Tu?","Català","Playlist","ES5309800592","4ZKM5pGuElWso0kYdn7YXY"
"Boomerang","Manel","10 milles per veure una bona armadura","Català","Playlist","ES5151100195","0XvMkmumjGH3SamZpwt8H5"
"És Inútil Continuar","Sau","El Millor dels Millors...de Sau","Català","Playlist","ES5060620601","034Q3CNe2gZbm0nFy122Nm"
"Envia'm un Àngel","Sau","El Millor dels Millors...de Sau","Català","Playlist","ES5060620603","75HUZ2cIg02Mojty1tWiwS"
"Només Ho Faig Per Tu","Sau","El Millor dels Millors...de Sau","Català","Playlist","ES5060620711","6Z7offb3tFr7YiOTvClUlk"
"Quan Somrius - Versió 2013","Enric Verdaguer","Altres Cançons de Nadal 5","Català","Playlist","ES5951304567","2raAFye3f1k7NNRhkzqZGC"
"A Prop","Teràpia de Shock","10 Anys","Català","Playlist","ES80A1607601","3nDXsWRmEzMvVnd5UktJJG"
"Dia Gris I Trist","Fora des sembrat","...altres Herbes I Amebes...","Català","Playlist","ES5950200802","43vfYl7OQCw2ij5MOTdAci"
"El Nom Dels Estels","Fora des sembrat","...altres Herbes I Amebes...","Català","Playlist","ES5950200803","3PflYhS1mUpMQ1KYUU3hj1"
"S'espectacle (o Na Maria Del Richard's Club)","Fora des sembrat","...altres Herbes I Amebes...","Català","Playlist","ES5950200806","3f60b9NoX2AHzoZRm9ehlx"
"Mira La Mar","Fora des sembrat","Història D'un Home-llibre","Català","Playlist","ES5950200981","4GZvU7JA56KafnMU0PTA1P"
"Història d'Espanya (Explicada pels Espanyols)","Brams","Anem Tancant les Portes a la Por","Català","Playlist","TCABW1410296","7bRA9BXy3nNpTOvABDD6EM"
"Dilluns Que Ve","Brams","Tot És Possible","Català","Playlist","ES5300714964","6Fb3bkBwfzD3Wjmaj7Eke4"
"Un Secret Que T'havia de Dir","Brams","Oferta de Diàleg","Català","Playlist","ES5951103713","4ZtAHLYdlEIqrc2u55Pqfv"
"Brindis","Brams","Sempremés","Català","Playlist","ES5300510778","6UBWUXQidPYQd5ESdgCPei"
"Sóc D'un País","Brams","Tot És Possible","Català","Playlist","ES5300714963","3UlBqViLJLueYzEKw0u891"
"Avui fas anys","Dijous Paella","Dijous Paella","Català","Playlist","ES8020600297","3fRcvnxXF9OmDdepqhG3CE"
"Dijous paella","Dijous Paella","Dijous Paella","Català","Playlist","ES8020600288","0LZVfrc4kQvM7vgFl4EyXw"
"Escolta-Ho en el Vent (”Blowin' In The Wind”)","Gerard Quintana","Sense Reina Ni As","Català","Playlist","ES5950702288","4CIDXMJA74bPEwib2PDUXA"
"La Nioa Del Pais Del Nord","Gerard Quintana","Els Miralls de Dylan","Català","Playlist","ES5950200518","0BSIkGU8rg3CqC15pZNPhj"
"Aquelles Nits de Nadal","Cris Juanico","Altres Cançons de Nadal 3","Català","Playlist","ES5950501810","0NVDTpA5KfgHlqsN51rtp7"
"Els Teus Ulls Glaucs","Glaucs","Antologia","Català","Playlist","ES5950702437","7w1Qmlit4MG9SBpMpxt1Iq"
"Ho Tornaria a Fer","Glaucs","Si Vols Venir","Català","Playlist","ES80A1404005","66QTxOrhNTvZKNrjETQUkX"
"Històries Curtes","Glaucs","Antologia","Català","Playlist","ES5029601081","7GVhjbfGPVsxlg3IcNPGEx"
"Creus","Glaucs","Antologia","Català","Playlist","ES5029601078","28f640tgvJm9K17DRoQg7v"
"Miralls Trencats","Glaucs","Antologia","Català","Playlist","ES5029601080","2CXidlGWQFlpK10TcYUhaC"
"Si Véns","Ja T'ho Dire","Historia D'un Viatge","Català","Playlist","ES5950200100","2Y5p4EeVSa97QhBPaOdYAH"
"Torna, Serrallonga","Mesclat","Mesclat","Català","Playlist","ES5300203854","738JXfkPcE4BDLRvsElEG5"
"El Rei Vol Corona","Mesclat","Mesclat","Català","Playlist","ES5300203862","6rZCtMi6Q0bCHHMBSShZpI"
"Què Volen Aquesta Gent?","Mesclat","Mesclat","Català","Playlist","ES5300203859","5Br2IpV7lPc2PzOFJA81MA"
"Mesclat","Mesclat","Mesclat","Català","Playlist","ES5300203860","2Xx2W6ktjusWK3aJcSsIMD"
"Herois Del Segle XXI - Cançó exclusiva per Polseres Vermelles 2a Temporada","Miquel Abras","Herois Del Segle XXI (Cançó exclusiva per Polseres Vermelles 2a Temporada)","Català","Playlist","ES5951304311","6oQCT6e3nQpXiY7qCkoZt4"
"L'Onze de Setembre 2014 - Versió per l'Assemblea Nacional Catalana 2014","Pep Sala","Ops! Mireu què he fet","Català","Playlist","ES11B1400201","3sNqXv9Phu743irs02orT6"
"La Força de Les Armes","Pep Sala & La Banda Del Bar","Fins Que Calgui","Català","Playlist","ES5060864313","3uMLuolSMKtyDcgD4hEcEl"
"La Taverna D'Old John","Pep Sala & La Banda Del Bar","Paranys de la Memòria (Històries D'Old John) [Vol. 1]","Català","Playlist","ES5060623601","3PFOrLaHmbtncGpRicRIBM"
"La Balada de la Banda del Bar","Pep Sala & La Banda Del Bar","Fins Que Calgui","Català","Playlist","ES5060864302","5dmd2pGVoJm38Hza1dzH1n"
"Ningu Ens Moura D'aqui","Pep Sala & La Banda Del Bar","Fins Que Calgui","Català","Playlist","ES5060864303","160qcZYMSWq6bGzGFf69DF"
"El Vol de L'Home Ocell","Sangtraït","Els Senyors de Les Pedres","Català","Playlist","ES5060610804","33Hi5iQNivK6Q198d60u16"
"Somnis Entre Boires","Sangtraït","L'Últim Segell","Català","Playlist","ES5060607204","3CkuAWExqP1qYUEVibEEpg"
"El Vol de L'home Ocell - En Directe","Sangtraït","Al Palau Sant Jordi (En Directe)","Català","Playlist","ES5060603612","4qHGMnpJRCTd4R9Tma75MV"
"El Senyor de Les Pedres","Sangtraït","Els Senyors de Les Pedres","Català","Playlist","ES5060610801","001I9iXPNwN0HlHfdQjDIX"
"Freddie Memorium","Sangtraït","Entre Amics","Català","Playlist","ES5060306001","26qovMJVCe0pIVzFrdR5bP"
"La Iaia","Sangtraït","Entre Amics","Català","Playlist","ES5060306009","6TteIdtTLDwy1fQGHabV9T"
"El Far del Sud","Sopa De Cabra","Bona Nit Malparits! (En Directe)","Català","Playlist","ES5950200059","5BJUPXEuhz6jEFdvmEXdof"
"El Boig de la Ciutat","Sopa De Cabra","Bona Nit Malparits! (En Directe)","Català","Playlist","ES5950200067","53ma0qT2Ht33bsB6Z6at25"
"Els Teus Somnis","Sopa De Cabra","Plou I Fa Sol","Català","Playlist","ES5950201016","45QrLeTp1UeT8pfWPLikgB"
"L'Home Que Treballa Fent De Gos","Els Amics De Les Arts","Bed & Breakfast","Català","Playlist","ES61A1500040","4znP8CTxKfkbUEoW4ujin6"
"El teu tresor","Lluís Cartes","Camina Descalç","Català","Playlist","ES5060627206","0LeNrqXFHFbpzUn1HoFOBm"
"Puc Ser Jo","Whiskyn's","De La Nit Al Dia","Català","Playlist","ES5309800931","3uYm2b81OiVtrX8g1L1jX9"
"Sense tu","Teràpia de Shock","Escapa’t Amb Mi","Català","Playlist","ES80A0800608","3TD9R5aG9GVwOc5S9jD0lF"
"La realitat","Teràpia de Shock","Escapa’t Amb Mi","Català","Playlist","ES80A0800611","3ioqV8wXgl5L9TiHLcUfDU"
"A Fora","Whiskyn's","Bàsic","Català","Playlist","ES5300716662","7xLWIUlKvRr2GfZRKTEtcv"
"Por","Els Pets","Sol","Català","Playlist","ES5309800118","3tGRd6cUlAxnSGZ1dLXJNZ"
"Portaavions","Antònia Font","Coser I Cantar","Català","Playlist","ES5300717036","1UxMcH3EDoV5zaMUUEpBef"
"Por","Els Pets","Sol","Català","Playlist","ES5309800118","3tGRd6cUlAxnSGZ1dLXJNZ"
"Silencis","Lluís Gavaldà","Rock & Cat Més Enllà De Les Cançons","Català","Playlist","ES5950601850","07ZwZzxBHEHDA8iyceqq7r"
"Vivim la nit","Ivette Nadal","A l'esquena d'un elefant","Català","Playlist","ES80A1001303","4rDcJiz4xcvtwLK6UmcMQ0"
"Dins aquest iglú","Antònia Font","Alegria","Català","Playlist","ES5300822326","7iHsuX2jCJxuVnT1bXN03P"
"Caic","Gerard Quintana","Porca Misèria","Català","Playlist","USA560614764","5kzCaJzFMwecPoli6diEUH"
"El Senyor Del Castell","Ivette Nadal","Guerres Dolcíssimes","Català","Playlist","ESA030901405","0w1nQ3wihPWL2nPnUd3IO3"
"Fora De Temps","Ivette Nadal","Guerres Dolcíssimes","Català","Playlist","ESA030901406","5f6k1Oi2M0bGpruY9JYJlb"
"L'espantaocells","Bikimel","Stat Jònic","Català","Playlist","ES8511001360","0Gord9oaieURtOanISAaVp"
"Jo I Ningú","Els Pets","Fràgil","Català","Playlist","ES5301027527","5EtB5eXObFfbPZ3fHwfHd1"
"Camina descalç","Lluís Cartes","Camina Descalç","Català","Playlist","ES5060627201","6OH6dIxiAvVdbnv7guyAL9"
"Junts","Jofre Bardagí","Jo Faig Cançons","Català","Playlist","ES5950602091","4XpOE7LxJ17ngB8oDrPEW4"
"L'Illa","Gossos","Oxigen","Català","Playlist","ES5950702219","50iczgZuJZAmWgAHTggKQZ"
"Nits De Glòria","Gossos","Oxigen","Català","Playlist","ES5950702216","598rVhBTQv9Shh5wBmt7Gr"
"Els Teus Somnis","Sopa De Cabra","Plou i fa sol","Català","Playlist","ES5950201016","56kYW0Onbf12x8VbfmP9uX"
"Mandolines Tralarí","El Petit De Cal Eril","I Les Sargantanes Al Sol","Català","Playlist","ES40B0900003","2uZysXWaFTaECURl6U0YXs"
"Compta Amb Mi","Dept","Sensacions","Català","Playlist","ES5950201259","59QsFqJthqHp5kB8nyoJ90"
"No tinc força","Leds","Després De Tot","Català","Playlist","ES5060906112","2I0lYMO9vxJNqnORh3GQtY"
"Bruna","Kibo","Racons","Català","Playlist","ES5950903250","6IAC2shU6VHyjpbKWnpBqN"
"Tornarem","Vuit","Un dia qualsevol","Català","Playlist","ES5060913202","3xFdFA2WVxgiJV5gcbRjCi"
"El Lament","Bikimel","Stat Jònic","Català","Playlist","ES8511001357","79ItP8kAXPybAXst3iH99r"
"Sota Una Estrella","Sopa De Cabra","Bona nit malparits!","Català","Playlist","ES5950200060","125RziojXFIy69IeD2q38J"
"L'Illa","Gossos","Oxigen","Català","Playlist","ES5950702219","50iczgZuJZAmWgAHTggKQZ"
"Boig per tu","Sau","Sant Jordi, Amor I Poesia","Català","Playlist","ES5060701205","75JIqtsEdc2PPcIkJ3xAXT"
"El Meu Racó","Bikimel","Stat Jònic","Català","Playlist","ES8511001359","2P6AfBFxqSScMrUN5CpyKz"
"En Una Altra Vida","Ivette Nadal","Guerres Dolcíssimes","Català","Playlist","ESA030901407","0kTXoZZgm9dBdpt6cnFHkB"
"Un dia més","Gossos","Dia 1","Català","Playlist","ES5951003363","0inFfz2XJni4MbgjC050Wn"
"Entre Mil Vidres Trencats","Miquel Abras","Entre Mil Vidres Trencats","Català","Playlist","ES5950601950","69vtIPboYYLZx6ThBFUAjS"
"Camins","Sopa De Cabra","Plou i fa sol","Català","Playlist","ES5950200069","4wElpwdq6YwG8x6Aw5GViu"
"Tu tens","Vuit","Un dia qualsevol","Català","Playlist","ES5060913210","4LXoVVu3zIKDr0oC2QoDMg"
"Que Boig El Món","Lax'n'Busto","Objectiu la Lluna","Català","Playlist","ES5950802807","3zooLH6PcMqiGAxSfzcPDH"
"No Puc Oblidar","Lexu's","La Vida Perfecta","Català","Playlist","ES5060812509","1ZwLhSjrEsyHdTaxLQDpZV"
"Actitud","Buhos","Sempre dempeus","Català","Playlist","ES71G2412686","0lVJxMzM3RVHj3dOBKc3oq"
"Milers d'espurnes","Buhos","Milers d'espurnes","Català","Playlist","ES71G2405129","1ugY10rwQd49kAGTis19qn"
"QUE NO S'ACABI","Figa Flawas","LA CALÇOTADA","Català","Playlist","ESA092211701","6jGRVhTB3P0306pQHpFcF8"
"Queda't Així","Joan Dausà","Queda't Així","Català","Playlist","ES51G2200039","4kRf6OvAeUcomdg6EyvVLS"
"Bolero d'Olga","Gracià Pedro","Bolero d'Olga","Català","Playlist","ESA092315222","5PzaiqT51hlBzwHPBlaZhI"
"Compta amb Mi","Txarango","Som Riu","Català","Playlist","ES5301457795","3wGM9XxGu10oQUxJt0oOfT"
"Elefants","Oques Grasses","A tope amb la vida","Català","Playlist","ES11D2100566","7ffa3hboccVAKl1eCvIcyf"
"Aire Salat - Versió Duet","Jaume Busoms","Aire Salat (Versió Duet)","Català","Playlist","ES86D2000120","2ACTrPUKDB6HMfCkfpMJOm"
"Un sostre fet d'estrelles","Els Catarres","Un sostre fet d'estrelles","Català","Playlist","ES11D2301002","4sMtMRirg7rJnCfQE8YAqM"
"Fèiem l'Amor","Gracià Pedro","Avui És l'Endemà","Català","Playlist","ESA092200603","7KYVBBW1t146UZmgKJx3WN"
"De Veritat","Blaumut","De Veritat","Català","Playlist","ES5952006302","11XqjUFlr07i3NjZ2iiSzm"
"Adéu","Els Amics De Les Arts","El Senyal Que Esperaves","Català","Playlist","ES5952006296","4gMnQXV0CKSNOEiIJquXBy"
"Torna a Començar","Isaak Aguilà","Viatge D'anada I Tornada","Català","Playlist","ES56S2200076","3dDe9JhvYscbiWVTqHemt3"
"L'Endemà","Gracià Pedro","Avui És l'Endemà","Català","Playlist","ESA092200601","3id0qM88ThGEiTtN3wDfdi"
"Inventari","Pau Alabajos","Una Amable, una Trista, una Petita Pàtria","Català","Playlist","ES5061103309","7dsdGzVxkzLhVokUmF0FPB"
