Name,Artist,Total_Matches,Found_Words,Matched_Lines,Link
Papa Was A Rollin' Stone - Single Version,The Temptations,8,"hat, hat, hat, hat, hat, hat, hat, hat",[hat] Wherever he laid his hat was his home | [hat] Wherever he laid his hat was his home | [hat] Wherever he laid his hat was his home | [hat] Wherever he laid his hat was his home | [hat] Wherever he laid his hat was his home | [hat] Wherever he laid his hat was his home | [hat] Wherever he laid his hat was his home | [hat] Wherever he laid his hat was his home,https://open.spotify.com/track/5Azp9obTPbd5hAgMc6CWWd
Come On Eileen,Dexys Midnight Runners,6,"dress, dress, dress, dress, dress, dress",[dress] You in that dress | [dress] That pretty red dress | [dress] That pretty red dress | [dress] You in that dress | [dress] In that dress | [dress] In that dress,https://open.spotify.com/track/3MrWxJaD2AT0W9DjWF64Vm
