name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Wicked Game,Chris Isaak,1,heart,,"No, I don't wanna fall in love (This world is only gonna break your heart) | No, I don't wanna fall in love (This world is only gonna break your heart) | (This world is only gonna break your heart) | And I don't wanna fall in love (This world is only gonna break your heart) | No, I don't wanna fall in love (This world is only gonna break your heart) | No, I don't wanna fall in love (This world is only gonna break your heart) | No, I don't wanna fall in love (This world is only gonna break your heart) | (This world is only gonna break your heart) | No, I— (This world is only gonna break your heart) | (This world is only gonna break your heart)",7w5AOd6HrDIHewHfpABEss
The Man Who Sold The World  Live,Nirvana,1,face,eyes,You're face to face | You're face to face | You're face to face,15VRO9CQwMpbqUYA7e6Hwg
Sweat A La La La La Long,Inner Circle,1,eyes,,"I'm looking in your eyes | I'm looking in your big brown eyes | I'm looking in your eyes | I'm looking in your big brown eyes | Eyes, I'm looking in your big brown eyes",1SssFw74DdHVjRa6ADggdD
Buffalo Soldier,Bob Marley  The Wailers,1,heart,arms,There was a Buffalo Soldier in the heart of America | Buffalo Soldier in the heart of America | I'm just a Buffalo Soldier in the heart of America | Driven from the mainland to the heart of the Caribbean,7BfW1eoDh27W69nxsmRicb
How You Remind Me,Nickelback,1,head,heart,"These five words in my head | These five words in my head | These five words in my head | Yeah, yeah (These five words in my head scream) | Yeah, yeah (These five words in my head)",0gmbgwZ8iqyMPmXefof8Yf
Im A Believer,Smash Mouth,2,"face, mind",,And then I saw her face | And then I saw her face | And then I saw her face | Then I saw her face | Then I saw her face | Of doubt in my mind | Of doubt in my mind | Of doubt in my mind | Of doubt in my mind | Of doubt in my mind,0C9jZPUv4SuaXkuEQw6L40
Narcotic  Radio Edit,Liquido,1,mind,"face, skin",Cosy in my mind | I don't mind | I don't mind | Cosy in my mind | I don't mind | I don't mind | Narcotic mind from lazed Mary-Jane | Narcotic mind from lazed Mary-Jane | I don't mind | I don't mind | I don't mind | I don't mind | I don't mind...,1H5VQuShs4qfwBXyHF0PeH
Human,The Killers,1,hands,"heart, eyes",My hands are cold | My hands are cold | My hands are cold | My hands are cold,1sTsuZTdANkiFd7T34H3nb
Toxic,Britney Spears,1,lips,head,"With a taste of your lips, I'm on a ride | With a taste of your lips, I'm on a ride | Taste of your lips, I'm on a ride | With a taste of your lips, I'm on a ride",6I9VzXrHxO9rA9A5euc8Ak
Baby One More Time,Britney Spears,1,mind,,"When I'm not with you, I lose my mind | When I'm not with you, I lose my mind | When I'm not with you, I lose my mind | Don't you know I still believe (When I'm not with you, I lose my mind)",3MjUtNVVq3C8Fn0MP3zhXa
Only Time,Enya,1,heart,,As your heart chose? | Who can say why your heart sighs | And who can say why your heart cries | That love might be in your heart? | If the night keeps all your heart? | Night keeps all your heart | As your heart chose?,6FLwmdmW77N1Pxb1aWsZmO
Breezeblocks,altJ,1,heart,eyes,My heart sinks as I jump up | My heart sinks as I jump up | Please break my heart (Hey!) | Please break my heart,1ZLroqJA8qoS5QEeCo0fA7
Maria,Blondie,1,mind,heart,Go insane and out of your mind | Go insane and out of your mind | Go insane and out of your mind | Go insane and out of your mind | Go insane and out of your mind | Go insane and out of your mind,7bOYOD0d7ByMTXvJnQVl8d
One Love  People Get Ready,Bob Marley  The Wailers,1,heart,,"One love, one heart | Hear the children cryin' (One heart) | There is one question I'd really love to ask (One heart) | One love (What about the one heart?), one heart (What about the—) | One love (So shall it be in the end), one heart (Alright) | One love (What about the one heart?), one heart (What about the—) | One love (Oh, Lord), one heart (Woah)",7oNgPClUYdscWWHa5PF1gT
Unwritten,Natasha Bedingfield,3,"lips, arms, skin",mind,Can speak the words on your lips | Can speak the words on your lips | Can speak the words on your lips | Can speak the words on your lips | Can speak the words on your lips | Live your life with arms wide open | Live your life with arms wide open | Live your life with arms wide open | Live your life with arms wide open | Live your life with arms wide open | Feel the rain on your skin | Feel the rain on your skin | Feel the rain on your skin | Feel the rain on your skin | Feel the rain on your skin,3U5JVgI2x4rDyHGObzJfNf
TiK ToK,Kesha,1,hands,heart,"With my hands up, you got me now | With my hands up, put your hands up, put your hands up",0HPD5WQqrq7wPWR7P7Dw1i
Valerie feat Amy Winehouse  Version Revisited,Mark Ronson,1,hair,head,And I've missed your ginger hair | Changed the colour of your hair? | And I've missed your ginger hair | And I've missed your ginger hair,6kopmMZiyLmw7h66uXcXR7
OopsI Did It Again,Britney Spears,1,heart,,"Oops, I did it again, I played with your heart | Oops, I did it again, I played with your heart | Oops, I did it again to your heart | Oops, I did it again, I played with your heart | Oops, I (Oops, I) did it again (Did it again to your heart), I played with your heart (Got lost)",6naxalmIoLFWR0siv8dnQQ
Gloria,Laura Branigan,1,head,,"Are the voices in your head calling, Gloria? | Are the voices in your head calling, Gloria? | Are the voices in your head calling, Gloria? | Are the voices in your head calling, Gloria?",1mskmld5ZKEhRaNvYVPoqZ
Who Loves The Sun feat JoKe  Edit,Nu,1,heart,,Since you broke my heart | Since you broke my heart | Since you broke my heart | Not only my heart | Since you broke my heart | Since you broke my heart,5ObMLQkrprMky3fuOCnFmW
Total Eclipse of the Heart,Bonnie Tyler,1,eyes,"heart, arms","The “turn around, bright eyes” refrain… Read More [Verse 1] | And then I see the look in your eyes | (Turn around, bright eyes) | (Turn around, bright eyes) | But then I see the look in your eyes | (Turn around, bright eyes) | (Turn around, bright eyes) | (Turn around, bright eyes) | (Turn around, bright eyes) | (Turn around, bright eyes) | (Turn around, bright eyes) | (Turn around, bright eyes) | (Turn around, bright eyes)",7wuJGgpTNzbUyn26IOY6rj
Your Song,Elton John,1,mind,eyes,"I hope you don't mind, I hope you don't mind | I hope you don't mind, I hope you don't mind | I hope you don't mind, I hope you don't mind",38zsOOcu31XbbYj9BIPUF1
You Give Love A Bad Name,Bon Jovi,1,heart,lips,"Shot through the heart and you're to blame | Shot through the heart and you're to blame | Shot through the heart and you're to blame | Oh, shot through the heart and you're to blame | Shot through the heart and you're to blame",2TofEeQobQ9YoK7EFds698
Shes A Rainbow,The Rolling Stones,1,hair,face,She combs her hair | She combs her hair | She combs her hair | She combs her hair,6KOtheMY0KN4s9TrQHr9It
Afraid To Feel,LF SYSTEM,1,eyes,heart,"When I look in your eyes, yes, yes, oh, yes | When I look in your eyes, yes, yes, oh, yes | When I look in your eyes, yes, yes, oh, yes | When I look in your eyes, yes, yes, oh, yes | When I look in your eyes, yes, yes, oh, yes",40SBS57su9xLiE1WqkXOVr
