name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
One More Time,Daft Punk,1,dance,,Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free | Celebrate and dance so free,0DiWol3AO6WpXZgp0goxAV
Bad Romance,Lady Gaga,1,love,"crazy, kiss","I want your love | Love, love, love, I want your love, ayy | I want your love | Love, love, love, I want your love | (Love, love, love, I want your love) | I want your love and I want your revenge | I want your love and all your lover's revenge | I want your love | Love, love, love, I want your love | I want your love | Love, love, love, I want your love | (Love, love, love, I want your love) | I want your love and I want your revenge | I want your love and all your lover's revenge | I want your love and I want your revenge | I want your love, I don't wanna be friends | I want your love and I want your revenge | I want your love and all your lover's revenge",1CZOrmHUUjeDP7N2B4Ba6S
Poker Face,Lady Gaga,1,love,hug,"Fold 'em, let 'em hit me, raise it, baby, stay with me (I love it) | A little gamblin' is fun when you're with me (I love it, woo) | And baby, when it's love, if it's not rough, it isn't fun, fun | I won't tell you that I love you",1QV6tiMFM6fSOKOGLMHYYg
Escape The Pina Colada Song,Rupert Holmes,1,love,smile,If you like making love at midnight | Then I'm the love that you've looked for | If you like making love at midnight | If you like making love at midnight | Then I'm the love that you've looked for,5IMtdHjJ1OtkxbGe4zfUxQ
A Man Without Love,Engelbert Humperdinck,1,cry,love,"Every day I start out, then I cry my heart out | Every day I start out, then I cry my heart out | Every day I start out, then I cry my heart out | Every day I start out, then I cry my heart out | Every day I start out, then I cry my heart out",0oUBuOO4g9P4lREqfqR5nq
Cheri Cheri Lady,Modern Talking,1,love,pain,"Cheri Cheri Lady, to know you is to love you | I've got pain in my heart, got a love in my soul | Cheri Cheri Lady, to know you is to love you | Cheri Cheri Lady, to know you is to love you | Cheri Cheri Lady, to know you is to love you",2aEuA8PSqLa17Y4hKPj5rr
Rock And Roll All Nite,KISS,1,crazy,kiss,"You drive us wild, we'll drive you crazy | You drive us wild, we'll drive you crazy | You drive us wild, we'll drive you crazy | And you drive us wild, we'll drive you crazy",0fCWbJq1hagsRgShtn6gIU
Cant Take My Eyes Off You,Engelbert Humperdinck,1,love,,"At long last love has arrived | I love you baby, and if it's quite all right | I love you baby, trust in me when I say | And let me love you baby, let me love you | At long last love has arrived | I love you baby, and if it's quite all right | I love you baby, trust in me when I say | I love you baby, trust in me when I say",7oHymG8r14Iv9zn5hFTNax
Dancing Queen,ABBA,1,dance,,"Ooh-ooh, you can dance, you can jive | You're in the mood for a dance | You can dance, you can jive | You're in the mood for a dance | You can dance, you can jive",0GjEhVFGZW8afUYGChu3Rr
I Will Survive,Gloria Gaynor,1,love,"sad, cry","Oh, as long as I know how to love, I know I'll stay alive | I've got all my life to live, and I've got all my love to give | I'm not that chained-up little person still in love with you | Oh, as long as I know how to love, I know I'll stay alive | I've got all my life to live, and I've got all my love to give | Oh, as long as I know how to love, I know I'll stay alive | I've got all my life to live, and I've got all my love to give | I'm not that chained-up little person still in love with you | Oh, as long as I know how to love, I know I'll stay alive | I've got all my life to live, and I've got all my love to give | I've got all my life to live, and I've got so much love to give",7rIovIsXE6kMn629b7kDig
